dataset,structure_index,enzyme_index,uniprot,sequence_length,substrate,n_samples,n_positive,best_entry_id,best_entity_id,best_rcsb_polymer_entity_id,best_auth_asym_ids,best_reference_sequence_coverage,best_entity_sequence_coverage,best_ligand_comp_ids,best_target_file,n_heme_fe_candidates_for_uniprot,target_auth_asym_ids,file_path,exists,parse_ok,n_atoms,n_target_atoms,n_protein_atoms_total,n_protein_atoms_target_chain,heme_comp_ids_present,iron_comp_ids_present,n_heme_atoms_total,n_heme_atoms_target_chain,n_fe_atoms_total,n_fe_atoms_target_chain,heme_auth_asym_ids,fe_auth_asym_ids,target_has_heme,target_has_fe,target_has_heme_fe,any_has_heme,any_has_fe,first_fe_x,first_fe_y,first_fe_z,error,exp002_atom_audit_usable_target_heme_fe,found_in_drive_metadata,drive_path,pdb_name
brenda,395031,5359,Q09128,514,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1,0,3K9Y,1.0,3K9Y_1,A;B,0.9357976653696498,0.9979253112033196,CM5;HEM,3K9Y.cif,2,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3K9Y.cif,True,True,7703,7703,7549,7549,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,9.254,-28.69,40.045,,True,True,ESIBank/brenda/structure/complex/395031.pdb,395031.pdb
brenda,395086,5000,P00191,496,CC1=CC(=O)CC(C)(C)[C@H]1/C=C/C(C)=C\C(=O)O,1,0,3QZ1,1.0,3QZ1_1,A;B;C;D,1.0,1.0,3QZ;HEM,3QZ1.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3QZ1.cif,True,True,14525,14525,14064,14064,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,3.088,-41.117,53.258,,True,True,ESIBank/brenda/structure/complex/395086.pdb,395086.pdb
brenda,395540,5109,P08684,503,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1,0,9YK4,1.0,9YK4_1,A,0.9602385685884692,0.9917864476386036,EDO;GOL;HEM;IMD;PG4,9YK4.cif,122,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9YK4.cif,True,True,4184,4184,3803,3803,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,-22.834,-26.299,-11.407,,True,True,ESIBank/brenda/structure/complex/395540.pdb,395540.pdb
brenda,395856,5295,Q16850,509,O=O,1,1,3LD6,1.0,3LD6_1,A;B,0.8821218074656189,0.9739696312364424,HEM;KKK,3LD6.cif,10,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3LD6.cif,True,True,7522,7368,7172,7172,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,36.841,3.766,-5.549,,True,True,ESIBank/brenda/structure/complex/395856.pdb,395856.pdb
brenda,395947,5295,Q16850,509,COP(=S)(OC)Oc1ccc(S(C)=O)c(C)c1,1,0,3LD6,1.0,3LD6_1,A;B,0.8821218074656189,0.9739696312364424,HEM;KKK,3LD6.cif,10,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3LD6.cif,True,True,7522,7368,7172,7172,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,36.841,3.766,-5.549,,True,True,ESIBank/brenda/structure/complex/395947.pdb,395947.pdb
brenda,396793,5064,Q6VVX0,501,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,1,0,3DL9,1.0,3DL9_1,A;B,0.93812375249501,0.9812108559498957,HEM;V2H,3DL9.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3DL9.cif,True,True,7959,7805,7453,7453,HEM,HEM,172,172,4,4,A;B,A;B,True,True,True,True,True,-53.912,-1.239,-33.144,,True,True,ESIBank/brenda/structure/complex/396793.pdb,396793.pdb
brenda,397346,5330,S4UX02,495,COc1ccc2ccc(=O)oc2c1,1,0,7CB9,1.0,7CB9_1,A,1.0,1.0,HEM;J6C,7CB9.cif,3,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/7CB9.cif,True,True,4246,4246,3667,3667,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,53.918,-5.378,9.398,,True,True,ESIBank/brenda/structure/complex/397346.pdb,397346.pdb
brenda,397497,5341,P19099,503,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1,0,6XZ9,1.0,6XZ9_1,A;B;C,0.9463220675944334,0.9734151329243352,HEC;O4W,6XZ9.cif,6,A;B;C,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/6XZ9.cif,True,True,11741,11741,11383,11383,HEC,HEC,129,129,3,3,A;B;C,A;B;C,True,True,True,True,True,12.548,30.436,73.822,,True,True,ESIBank/brenda/structure/complex/397497.pdb,397497.pdb
brenda,397680,5034,P05093,508,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)C1N=C(O)N=C(O)C1=N2,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/397680.pdb,397680.pdb
brenda,397821,5034,P05093,508,CCCCS(=O)(=O)O,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/397821.pdb,397821.pdb
brenda,398442,5109,P08684,503,C=C(C)[C@@H]1CC=C2CCC[C@@H](C)[C@@]2(C)C1,1,0,9YK4,1.0,9YK4_1,A,0.9602385685884692,0.9917864476386036,EDO;GOL;HEM;IMD;PG4,9YK4.cif,122,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9YK4.cif,True,True,4184,4184,3803,3803,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,-22.834,-26.299,-11.407,,True,True,ESIBank/brenda/structure/complex/398442.pdb,398442.pdb
brenda,398934,5064,Q6VVX0,501,Oc1ccc(Br)cc1,1,0,3DL9,1.0,3DL9_1,A;B,0.93812375249501,0.9812108559498957,HEM;V2H,3DL9.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3DL9.cif,True,True,7959,7805,7453,7453,HEM,HEM,172,172,4,4,A;B,A;B,True,True,True,True,True,-53.912,-1.239,-33.144,,True,True,ESIBank/brenda/structure/complex/398934.pdb,398934.pdb
brenda,399222,5034,P05093,508,CC1=C(F)C(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/399222.pdb,399222.pdb
brenda,399427,5034,P05093,508,CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/399427.pdb,399427.pdb
brenda,399755,5034,P05093,508,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/399755.pdb,399755.pdb
brenda,399831,5068,Q9Y6A2,500,O=C(O)/C=C/c1cccc(O)c1,1,0,9NNO,1.0,9NNO_1,A,0.934,0.9852320675105484,A1BY9;EDO;HEM,9NNO.cif,21,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9NNO.cif,True,True,3862,3862,3517,3517,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,10.591,-2.168,-21.724,,True,True,ESIBank/brenda/structure/complex/399831.pdb,399831.pdb
brenda,399933,5341,P19099,503,C[N+](C)(C)CCO,1,0,6XZ9,1.0,6XZ9_1,A;B;C,0.9463220675944334,0.9734151329243352,HEC;O4W,6XZ9.cif,6,A;B;C,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/6XZ9.cif,True,True,11741,11741,11383,11383,HEC,HEC,129,129,3,3,A;B;C,A;B;C,True,True,True,True,True,12.548,30.436,73.822,,True,True,ESIBank/brenda/structure/complex/399933.pdb,399933.pdb
brenda,399989,5354,Q06069,410,CSCC[C@@H]1N=C(O)[C@H](CCSC)N=C1O,1,0,5IKI,1.0,5IKI_1,A;B,1.0,1.0,A9H;HEM,5IKI.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/5IKI.cif,True,True,6410,6410,6248,6248,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,15.168,-5.521,16.912,,True,True,ESIBank/brenda/structure/complex/399989.pdb,399989.pdb
brenda,400194,5000,P00191,496,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,1,0,3QZ1,1.0,3QZ1_1,A;B;C;D,1.0,1.0,3QZ;HEM,3QZ1.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3QZ1.cif,True,True,14525,14525,14064,14064,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,3.088,-41.117,53.258,,True,True,ESIBank/brenda/structure/complex/400194.pdb,400194.pdb
brenda,400364,5295,Q16850,509,C=C1C[C@@]23CCC4C(C)(C)CCC[C@@]4(C)C2CC[C@@H]1C3,1,0,3LD6,1.0,3LD6_1,A;B,0.8821218074656189,0.9739696312364424,HEM;KKK,3LD6.cif,10,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3LD6.cif,True,True,7522,7368,7172,7172,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,36.841,3.766,-5.549,,True,True,ESIBank/brenda/structure/complex/400364.pdb,400364.pdb
brenda,400410,4928,Q9ZAU3,415,CCCCSCc1ccccc1,1,0,9O35,1.0,9O35_1,A;B,0.9975903614457832,0.9741176470588236,DM1;HEM;SO4,9O35.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9O35.cif,True,True,6702,6702,6204,6204,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,41.42,25.183,77.581,,True,True,ESIBank/brenda/structure/complex/400410.pdb,400410.pdb
brenda,401622,5064,Q6VVX0,501,C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,1,0,3DL9,1.0,3DL9_1,A;B,0.93812375249501,0.9812108559498957,HEM;V2H,3DL9.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3DL9.cif,True,True,7959,7805,7453,7453,HEM,HEM,172,172,4,4,A;B,A;B,True,True,True,True,True,-53.912,-1.239,-33.144,,True,True,ESIBank/brenda/structure/complex/401622.pdb,401622.pdb
brenda,401852,5034,P05093,508,CC1=CCC2CC1C2(C)C,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/401852.pdb,401852.pdb
brenda,401949,5109,P08684,503,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1,0,9YK4,1.0,9YK4_1,A,0.9602385685884692,0.9917864476386036,EDO;GOL;HEM;IMD;PG4,9YK4.cif,122,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9YK4.cif,True,True,4184,4184,3803,3803,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,-22.834,-26.299,-11.407,,True,True,ESIBank/brenda/structure/complex/401949.pdb,401949.pdb
brenda,402475,5064,Q6VVX0,501,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,1,0,3DL9,1.0,3DL9_1,A;B,0.93812375249501,0.9812108559498957,HEM;V2H,3DL9.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3DL9.cif,True,True,7959,7805,7453,7453,HEM,HEM,172,172,4,4,A;B,A;B,True,True,True,True,True,-53.912,-1.239,-33.144,,True,True,ESIBank/brenda/structure/complex/402475.pdb,402475.pdb
brenda,403029,5341,P19099,503,c1ccc(-n2ccnc2)cc1,1,0,6XZ9,1.0,6XZ9_1,A;B;C,0.9463220675944334,0.9734151329243352,HEC;O4W,6XZ9.cif,6,A;B;C,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/6XZ9.cif,True,True,11741,11741,11383,11383,HEC,HEC,129,129,3,3,A;B;C,A;B;C,True,True,True,True,True,12.548,30.436,73.822,,True,True,ESIBank/brenda/structure/complex/403029.pdb,403029.pdb
brenda,403099,5109,P08684,503,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)C1N=C(O)N=C(O)C1=N2,1,0,9YK4,1.0,9YK4_1,A,0.9602385685884692,0.9917864476386036,EDO;GOL;HEM;IMD;PG4,9YK4.cif,122,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9YK4.cif,True,True,4184,4184,3803,3803,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,-22.834,-26.299,-11.407,,True,True,ESIBank/brenda/structure/complex/403099.pdb,403099.pdb
brenda,403304,5114,A0A0Y0GRS3,494,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,1,0,7X2Q,1.0,7X2Q_1,A;B,0.9433198380566802,0.9789915966386554,HEM,7X2Q.cif,1,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/7X2Q.cif,True,True,7506,7506,7402,7402,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,-33.852,16.055,-17.14,,True,True,ESIBank/brenda/structure/complex/403304.pdb,403304.pdb
brenda,403372,5114,A0A0Y0GRS3,494,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,1,0,7X2Q,1.0,7X2Q_1,A;B,0.9433198380566802,0.9789915966386554,HEM,7X2Q.cif,1,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/7X2Q.cif,True,True,7506,7506,7402,7402,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,-33.852,16.055,-17.14,,True,True,ESIBank/brenda/structure/complex/403372.pdb,403372.pdb
brenda,403510,5034,P05093,508,CC1=CC(=O)C[C@@](C)(C(F)F)[C@@]1(O)/C=C/C(C)=C\C(=O)O,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/403510.pdb,403510.pdb
brenda,404272,5064,Q6VVX0,501,CC(C)C1=CC2=CC[C@H]3[C@](C)(CO)CCC[C@]3(C)[C@H]2CC1,1,0,3DL9,1.0,3DL9_1,A;B,0.93812375249501,0.9812108559498957,HEM;V2H,3DL9.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3DL9.cif,True,True,7959,7805,7453,7453,HEM,HEM,172,172,4,4,A;B,A;B,True,True,True,True,True,-53.912,-1.239,-33.144,,True,True,ESIBank/brenda/structure/complex/404272.pdb,404272.pdb
brenda,404690,5265,Q8VQF6,404,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,1,0,3BE0,1.0,3BE0_1,A;B,0.9826732673267328,1.0,CNL;HEM,3BE0.cif,9,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3BE0.cif,True,True,6489,6489,6292,6292,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,11.824,-16.604,-2.956,,True,True,ESIBank/brenda/structure/complex/404690.pdb,404690.pdb
brenda,405401,5000,P00191,496,C=C[C@@]1(C)CC[C@H]2C(=CC[C@H]3[C@](C)(CO)CCC[C@]23C)C1,1,0,3QZ1,1.0,3QZ1_1,A;B;C;D,1.0,1.0,3QZ;HEM,3QZ1.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3QZ1.cif,True,True,14525,14525,14064,14064,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,3.088,-41.117,53.258,,True,True,ESIBank/brenda/structure/complex/405401.pdb,405401.pdb
brenda,405498,5295,Q16850,509,CC1(C)[C@@H]2CC(=O)[C@@]1(C)CC2=O,1,0,3LD6,1.0,3LD6_1,A;B,0.8821218074656189,0.9739696312364424,HEM;KKK,3LD6.cif,10,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3LD6.cif,True,True,7522,7368,7172,7172,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,36.841,3.766,-5.549,,True,True,ESIBank/brenda/structure/complex/405498.pdb,405498.pdb
brenda,405576,5034,P05093,508,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/405576.pdb,405576.pdb
brenda,405837,5000,P00191,496,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,1,0,3QZ1,1.0,3QZ1_1,A;B;C;D,1.0,1.0,3QZ;HEM,3QZ1.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3QZ1.cif,True,True,14525,14525,14064,14064,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,3.088,-41.117,53.258,,True,True,ESIBank/brenda/structure/complex/405837.pdb,405837.pdb
brenda,406215,5056,P22680,504,O=O,1,0,3V8D,1.0,3V8D_1,A;B,0.9503968253968254,0.9755600814663952,0GV;HEM;SO4;UNX,3V8D.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3V8D.cif,True,True,8129,8129,7584,7584,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,15.305,13.285,-43.404,,True,True,ESIBank/brenda/structure/complex/406215.pdb,406215.pdb
brenda,406342,5114,A0A0Y0GRS3,494,Oc1ccc(Cl)cc1,1,0,7X2Q,1.0,7X2Q_1,A;B,0.9433198380566802,0.9789915966386554,HEM,7X2Q.cif,1,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/7X2Q.cif,True,True,7506,7506,7402,7402,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,-33.852,16.055,-17.14,,True,True,ESIBank/brenda/structure/complex/406342.pdb,406342.pdb
brenda,406720,5354,Q06069,410,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12,1,0,5IKI,1.0,5IKI_1,A;B,1.0,1.0,A9H;HEM,5IKI.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/5IKI.cif,True,True,6410,6410,6248,6248,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,15.168,-5.521,16.912,,True,True,ESIBank/brenda/structure/complex/406720.pdb,406720.pdb
brenda,407180,5034,P05093,508,COc1cccc(C(=O)[O-])c1,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/407180.pdb,407180.pdb
brenda,408062,5000,P00191,496,O=C(O)/C=C/c1ccc(O)cc1,1,0,3QZ1,1.0,3QZ1_1,A;B;C;D,1.0,1.0,3QZ;HEM,3QZ1.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3QZ1.cif,True,True,14525,14525,14064,14064,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,3.088,-41.117,53.258,,True,True,ESIBank/brenda/structure/complex/408062.pdb,408062.pdb
brenda,408065,5109,P08684,503,N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,1,1,9YK4,1.0,9YK4_1,A,0.9602385685884692,0.9917864476386036,EDO;GOL;HEM;IMD;PG4,9YK4.cif,122,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9YK4.cif,True,True,4184,4184,3803,3803,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,-22.834,-26.299,-11.407,,True,True,ESIBank/brenda/structure/complex/408065.pdb,408065.pdb
brenda,408198,5295,Q16850,509,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,1,0,3LD6,1.0,3LD6_1,A;B,0.8821218074656189,0.9739696312364424,HEM;KKK,3LD6.cif,10,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3LD6.cif,True,True,7522,7368,7172,7172,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,36.841,3.766,-5.549,,True,True,ESIBank/brenda/structure/complex/408198.pdb,408198.pdb
