split,sample_id,dock_index,enzyme_index,substrate_index,label,uniprot,structure_record_substrate,structure_record_n_samples,structure_record_n_positive,cache_sample_id_present,cache_file_exists,cache_path
train,436382,283983,5147,9015,0,Q9SD85,Cc1cccc2sc3ccccc3c12,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/436/sample_436382.pt
train,436396,408258,5175,9278,0,A0A0G2RKY1,CCOc1ccccc1/C=C/C(=O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/436/sample_436396.pt
train,436506,163245,21390,18585,0,P24557,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/436/sample_436506.pt
train,436557,391233,5064,8319,0,Q6VVX0,Oc1cccc(O)c1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/436/sample_436557.pt
train,436595,267861,5331,9804,0,Q6WG30,C[C@@H]1[C@H](C)[C@H](c2ccc(O)cc2)O[C@H]1c1ccc(O)c(O)c1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/436/sample_436595.pt
train,436627,355286,5276,9096,0,Q9UNU6,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/436/sample_436627.pt
train,436739,341208,5180,9594,0,Q9SWR5,CC1CNc2[nH]c(=N)nc(O)c2N1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/436/sample_436739.pt
train,436783,283659,5034,9959,0,P05093,N[C@@H](Cc1c[nH]c2c(Cl)cccc12)C(=O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/436/sample_436783.pt
train,436798,362339,5063,9059,0,P08683,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/436/sample_436798.pt
train,436899,261249,5000,9926,0,P00191,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/436/sample_436899.pt
train,436920,104648,5071,30866,0,O75881,C[C@H](N)C(O)=N[C@@H](Cc1ccccc1)C(O)=NCC(O)=N[C@@H](C)C(=O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/436/sample_436920.pt
train,436941,426366,5206,9019,0,P17549,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)C1N=C(O)N=C(O)C1=N2,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/436/sample_436941.pt
train,436996,183831,5074,839,0,Q60991,O=C(O)C[C@H](O)C(=O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/436/sample_436996.pt
train,437065,219105,5127,6642,0,O23066,CC(O)=N[C@@H](CC[S@](C)=O)C(=O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437065.pt
train,437090,301420,5279,8765,0,Q6QNI4,COc1ccccc1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437090.pt
train,437219,132807,5175,2107,0,A0A0G2RKY1,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437219.pt
train,437289,224055,5056,604,0,P22680,C[C@H](O)[C@H](C)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437289.pt
train,437380,167082,5073,18611,0,Q63688,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437380.pt
train,437449,374956,5285,9196,0,Q94FM7,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437449.pt
train,437465,266151,5317,17847,0,P93149,O=C(O)CCC(=O)C(=O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437465.pt
train,437490,238283,5109,54,0,P08684,CO,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437490.pt
train,437512,349160,5170,9680,0,D1MI46,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437512.pt
train,437558,201296,5342,6366,0,P51663,N=c1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437558.pt
train,437573,375310,5035,9184,0,P11715,CC(C)c1cc2c(c(O)c1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437573.pt
train,437641,156514,5187,16956,0,Q6WNR0,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437641.pt
train,437732,116566,5658,5076,0,Q9LW27,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CC/C=C(\C)CCCC(C)(C)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437732.pt
train,437780,413054,5291,9394,0,B5BSX1,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437780.pt
train,437809,261518,5202,4989,0,Q43033,CCCCC/C=C\CCC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437809.pt
train,437909,76825,5267,9406,1,Q9FH76,CCC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,1,1,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437909.pt
train,437965,244534,5339,2174,0,P15150,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/437/sample_437965.pt
train,438065,397325,5128,9032,0,B8QHP5,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)C1N=C(O)N=C(O)C1=N2,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/438/sample_438065.pt
train,438098,285068,5229,9586,0,O23051,N[C@@H](CSCC(=O)O)C(=O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/438/sample_438098.pt
train,438179,377848,5339,9531,0,P15150,CC(/C=C/C=C(C)/C=C/C=C(C)/C=C/CC(C)(C)O)=C\C=C\C=C(C)\C=C\C=C(/C)CC/C=C(\C)CC/C=C(\C)CO,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/438/sample_438179.pt
train,438359,422071,5267,9258,0,Q9FH76,C=C1C[C@@]23CC[C@@H]4[C@](C)(CO)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/438/sample_438359.pt
train,438478,392707,5267,9235,0,Q9FH76,Oc1ccc([C@H]2Oc3cc(O)ccc3[C@H](O)[C@@H]2O)cc1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/438/sample_438478.pt
train,438489,217316,5063,9787,0,P08683,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/438/sample_438489.pt
train,438564,172062,5210,5961,0,Q08477,CN1CCC[C@@H]1c1ccc(=N)[nH]c1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/438/sample_438564.pt
train,438569,247103,5644,61,0,O64698,CC=O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/438/sample_438569.pt
train,438764,338647,5064,9876,0,Q6VVX0,[Cl-],1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/438/sample_438764.pt
train,438927,336098,5220,9956,0,Q6IV13,[Cl-],1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/438/sample_438927.pt
train,438959,311812,5225,8802,0,P98183,O=O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/438/sample_438959.pt
train,439001,383229,5038,8954,0,Q64410,Oc1cccc(-c2ccccc2)c1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/439/sample_439001.pt
train,439047,69055,4997,8955,1,Q42600,COc1cc(/C=C/C(=O)O)ccc1O,1,1,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/439/sample_439047.pt
train,439201,152830,5201,42,0,Q9AR74,CCO,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/439/sample_439201.pt
train,439425,344680,5361,9804,0,O35084,C[C@@H]1[C@H](C)[C@H](c2ccc(O)cc2)O[C@H]1c1ccc(O)c(O)c1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/439/sample_439425.pt
train,439471,253357,5300,8284,0,Q12664,Cc1cccc(C(=O)O)c1O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/439/sample_439471.pt
train,439476,326427,5321,6795,0,I3PLR1,NCCc1ccc(O)c(O)c1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/439/sample_439476.pt
train,439670,309354,5319,7883,0,Q9SZ46,O=C(O)CCC(=O)C(=O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/439/sample_439670.pt
train,439694,231543,5206,4974,0,P17549,CCC/C=C\CCCCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)(O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/439/sample_439694.pt
train,439701,107276,5331,1180,0,Q6WG30,C[C@]12CC[C@@H]3c4ccc(O)c(N)c4CC[C@H]3[C@@H]1CCC2=O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/439/sample_439701.pt
train,439716,489800,5105,824,0,Q9XHE8,N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/439/sample_439716.pt
train,439749,155070,5319,27944,0,Q9SZ46,Cc1cc(=O)oc2cc(N=C(O)[C@H](CCCNC(=N)N)N=C(O)OCc3ccccc3)ccc12,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/439/sample_439749.pt
train,439793,242520,5127,3657,0,O23066,NCCCC=O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/train/samples/439/sample_439793.pt
val,46,356672,5206,9259,0,P17549,C=C1C[C@@]23CCC4C(C)(C)CCC[C@@]4(C)C2CC[C@@H]1C3,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000046.pt
val,71,61624,5339,9513,1,P15150,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1,1,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000071.pt
val,112,136302,5120,15509,0,K7NBR2,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000112.pt
val,169,435270,5064,9168,0,Q6VVX0,CC(C)C12CCC(C)(CC1)O2,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000169.pt
val,174,308131,5201,8244,0,Q9AR74,Clc1ccccc1-c1ccccc1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000174.pt
val,191,225040,5130,1211,0,A2RRT9,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000191.pt
val,228,176900,5680,4501,0,E9KBR8,O=C(O)/C=C\C(=O)C(F)C(=O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000228.pt
val,239,526465,5106,9153,0,P33261,C=C(C)[C@H]1CC=C(C)CC1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000239.pt
val,375,287702,5242,9535,0,P0CT93,CC(C)(C)C1=CC(=O)C(C(C)(C)C)=CC1=O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000375.pt
val,395,274873,5175,9953,0,A0A0G2RKY1,Nc1ccccc1C(=O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000395.pt
val,461,118320,5253,33421,0,Q2MJ20,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000461.pt
val,532,149351,5358,2922,0,Q07973,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000532.pt
val,631,321241,5322,10085,0,I3V6B7,O=C(O)CCC(=O)C(=O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000631.pt
val,655,347910,5339,9412,0,P15150,CC[C@]1(C)CC(=O)C=C(C)[C@]1(O)/C=C/C(C)=C\C(=O)O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000655.pt
val,729,123646,5064,33120,0,Q6VVX0,CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(=N)[nH]1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000729.pt
val,735,125409,5184,39081,0,Q6WNQ9,N=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(O)n1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000735.pt
val,743,394124,5354,9576,0,Q06069,CC1=CCCC(C)(C)C1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000743.pt
val,751,427369,5196,9242,0,P37114,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000751.pt
val,766,391186,5331,9063,0,Q6WG30,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000766.pt
val,986,298862,5068,9334,0,Q9Y6A2,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/000/sample_000986.pt
val,1127,288035,5130,9668,0,A2RRT9,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/001/sample_001127.pt
val,1166,249367,5300,1567,0,Q12664,CC1=CC(=O)c2ccccc2C1=O,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/001/sample_001166.pt
val,1184,66079,5225,9325,1,P98183,CC[C@]12C=CCN3CC[C@@]4(c5ccccc5N[C@H]4[C@H](C(=O)OC)C1)[C@@H]32,1,1,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/001/sample_001184.pt
val,1186,338323,5358,8565,0,Q07973,CSc1ccc(Cl)cc1,1,0,True,True,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp001_esibank_aonly_baseline/pt_cache/full_legacy_cuda_20260526_161909_per_sample_graph_v1/val/samples/001/sample_001186.pt
