"dataset","structure_index","enzyme_index","uniprot","sequence_length","substrate","n_samples","n_positive","best_entry_id","best_entity_id","best_rcsb_polymer_entity_id","best_auth_asym_ids","best_reference_sequence_coverage","best_entity_sequence_coverage","best_ligand_comp_ids","best_target_file","n_heme_fe_candidates_for_uniprot"
"brenda","367915","5034","P05093","508","CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CO)CCC[C@]21C","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","367946","5034","P05093","508","C=Cc1c(C)c2cc3nc(cc4nc(cc5[nH]c(cc1[n-]2)c(C)c5C=C)C(C)=C4CCC(=O)O)C(CCC(=O)[O-])=C3C.[Co+2]","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","368162","5265","Q8VQF6","404","CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","368237","5295","Q16850","509","O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","368469","5295","Q16850","509","CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@H](C(=O)O)[C@@H](C)CC","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","368483","5276","Q9UNU6","501","COc1ccccc1/C=C/C(=O)O","1","0","8EOH","1.0","8EOH_1","A","0.9500998003992016","0.9734151329243352","HEM;WOL","8EOH.cif","2"
"brenda","369185","5034","P05093","508","CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@@H](Cc1ccccc1)C(=O)O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","369382","5068","Q9Y6A2","500","CC(C)=CCC/C(C)=C/CO","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","369945","5000","P00191","496","O=[N+]([O-])CCc1ccc(O)cc1","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","370173","5311","Q6TBX7","539","O=C(O)CNCCN(CC(=O)O)CC(=O)O","1","0","6L8H","1.0","6L8H_1","A;B;C;D","0.8719851576994434","0.9978768577494692","GOL;HEM;SOG","6L8H.cif","1"
"brenda","370192","5331","Q6WG30","499","CNc1c(C)n(C)n(-c2ccccc2)c1=O","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","370329","5114","A0A0Y0GRS3","494","C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12","1","0","7X2Q","1.0","7X2Q_1","A;B","0.9433198380566802","0.9789915966386554","HEM","7X2Q.cif","1"
"brenda","370592","4928","Q9ZAU3","415","N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1","1","0","9O35","1.0","9O35_1","A;B","0.9975903614457832","0.9741176470588236","DM1;HEM;SO4","9O35.cif","3"
"brenda","370955","5034","P05093","508","O=C(O)[C@H](Cc1ccc(O)cc1)NO","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","371004","5068","Q9Y6A2","500","C=CC(C)(O)CC/C=C(\C)CO","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","371042","5000","P00191","496","C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C=O)[C@@H]2CC[C@@H]1C3","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","371251","5034","P05093","508","CCCCCCCCCCCCCC(=O)O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","371439","5311","Q6TBX7","539","O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12","1","0","6L8H","1.0","6L8H_1","A;B;C;D","0.8719851576994434","0.9978768577494692","GOL;HEM;SOG","6L8H.cif","1"
"brenda","371679","5034","P05093","508","O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","371713","5311","Q6TBX7","539","C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3","1","0","6L8H","1.0","6L8H_1","A;B;C;D","0.8719851576994434","0.9978768577494692","GOL;HEM;SOG","6L8H.cif","1"
"brenda","372060","5056","P22680","504","CCCCCCCCCCCCCCCC(O)CC(=O)O","1","0","3V8D","1.0","3V8D_1","A;B","0.9503968253968254","0.9755600814663952","0GV;HEM;SO4;UNX","3V8D.cif","3"
"brenda","372323","5034","P05093","508","Oc1ccc(Br)cc1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","372720","5000","P00191","496","CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","373147","5331","Q6WG30","499","O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","373351","5354","Q06069","410","C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","373682","5359","Q09128","514","C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","373851","5359","Q09128","514","CC1=CCCC(C)(C)C1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","374049","5276","Q9UNU6","501","O=O","1","0","8EOH","1.0","8EOH_1","A","0.9500998003992016","0.9734151329243352","HEM;WOL","8EOH.cif","2"
"brenda","374094","5000","P00191","496","C=C1C[C@@]23CC[C@@H]4[C@](C)(CO)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","374239","5265","Q8VQF6","404","O=C(O)/C=C/c1cccc(Cl)c1","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","374354","5293","A2TEF2","480","COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1","1","0","3L4D","1.0","3L4D_1","A;B;C;D","0.9354166666666668","0.9911699779249448","HEM;N8E;TPF","3L4D.cif","1"
"brenda","374377","5064","Q6VVX0","501","CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","374389","5106","P33261","490","C=C1C[C@@]23CCC4C(C)(C)CCC[C@@]4(C)C2CC[C@@H]1C3","1","0","4GQS","1.0","4GQS_1","A;B;C;D","0.953061224489796","0.979035639412998","0XV;GOL;HEM","4GQS.cif","1"
"brenda","374391","5000","P00191","496","Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)C1N=C(O)N=C(O)C1=N2","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","374462","5276","Q9UNU6","501","CC1=C[C@H]2[C@@H](CC1)[C@H](C)CC[C@H]2C(C)CO","1","0","8EOH","1.0","8EOH_1","A","0.9500998003992016","0.9734151329243352","HEM;WOL","8EOH.cif","2"
"brenda","374921","5000","P00191","496","CC(C)C1=CC2=CC[C@H]3[C@](C)(CO)CCC[C@]3(C)[C@H]2CC1","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","375171","5109","P08684","503","O=S(=O)(O)CCCCc1ccccc1","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","375303","3383","P23295","403","N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1","1","1","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","375854","5109","P08684","503","CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","376086","5000","P00191","496","O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","376279","5068","Q9Y6A2","500","CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","376335","5293","A2TEF2","480","O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O","1","0","3L4D","1.0","3L4D_1","A;B;C;D","0.9354166666666668","0.9911699779249448","HEM;N8E;TPF","3L4D.cif","1"
"brenda","376353","5064","Q6VVX0","501","O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","376568","5359","Q09128","514","C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","376631","5034","P05093","508","CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","376816","5034","P05093","508","CCCSc1ccc2nc(N=C(O)OC)[nH]c2c1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","377047","5331","Q6WG30","499","O","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","377187","4998","P11511","503","C=C(C=O)[C@@H]1CC[C@@H](C)[C@@H]2CCC(C)=C[C@@H]21","1","0","5JL9","1.0","5JL9_1","A","1.0","1.0","ASD;HEM","5JL9.cif","11"
"brenda","377228","5265","Q8VQF6","404","O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","377246","5265","Q8VQF6","404","O=C(O)c1ccccc1[O-]","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","377422","5331","Q6WG30","499","C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","377746","5064","Q6VVX0","501","CC(=O)Oc1ccc(N)cc1","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","378645","5295","Q16850","509","CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","378749","5034","P05093","508","C=C[C@@](C)(O)CC/C=C(\C)CCC=C(C)C","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","379227","5109","P08684","503","CCOc1ccc2ccc(=O)oc2c1","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","379341","5109","P08684","503","C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","379475","5265","Q8VQF6","404","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","379895","5034","P05093","508","C=C(C)[C@@H]1CC=C2[C@H](O)CC[C@@H](C)[C@@]2(C)C1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","379961","5064","Q6VVX0","501","c1ccc2c(c1)sc1ccccc12","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","380832","5331","Q6WG30","499","CC1(C)CCC2=C1CC[C@H]1[C@H]2CCC2=CC(=O)C=C[C@@]21C","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","381599","5295","Q16850","509","C=C(C)[C@@H]1CC=C2CCC[C@@H](C)[C@@]2(C)C1","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","381707","5295","Q16850","509","CC1(C)[C@H]2CC(=O)[C@]1(C)CC2=O","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","382676","4928","Q9ZAU3","415","N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1","1","0","9O35","1.0","9O35_1","A;B","0.9975903614457832","0.9741176470588236","DM1;HEM;SO4","9O35.cif","3"
"brenda","382745","5034","P05093","508","CC(C)(O)C1Cc2c(cc3oc(=O)ccc3c2O)O1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","383445","5295","Q16850","509","CC(=O)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","384031","5331","Q6WG30","499","O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","384590","5034","P05093","508","C=C1C[C@@]23CC[C@@H]4[C@](C)(CO)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","384911","5109","P08684","503","CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","384920","5109","P08684","503","Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)c1nc(O)nc(O)c1N2","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","385098","5109","P08684","503","N[C@@H](CCC(O)=N[C@@H](CS)C(O)=NCC(=O)O)C(=O)O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","385181","5331","Q6WG30","499","O=C(O)Cc1cccc(O)c1","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","386099","5109","P08684","503","O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","386151","5056","P22680","504","CN1CCC[C@H]1c1cccnc1","1","0","3V8D","1.0","3V8D_1","A;B","0.9503968253968254","0.9755600814663952","0GV;HEM;SO4;UNX","3V8D.cif","3"
"brenda","387618","5034","P05093","508","C=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","387630","5331","Q6WG30","499","C=Cc1c(C)c2cc3nc(cc4nc(cc5[nH]c(cc1[n-]2)c(C)c5C=C)C(C)=C4CCC(=O)O)C(CCC(=O)[O-])=C3C.[Co+2]","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","387668","5295","Q16850","509","C=C[C@@]1(C)CC(=O)C=C(C)[C@]1(O)/C=C/C(C)=C\C(=O)O","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","387752","3383","P23295","403","CC1=CC(=O)c2ccccc2C1=O","1","0","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","387833","5000","P00191","496","C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","388252","5354","Q06069","410","C=C1CC[C@H](O)C/C1=C/C=C1/CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","388270","5000","P00191","496","CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","388430","5331","Q6WG30","499","CC1(C)CC2CCC1CC2","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","388608","5359","Q09128","514","CC(C)(C)C1=CC(=O)C(C(C)(C)C)=CC1=O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","389667","5109","P08684","503","CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","389757","5359","Q09128","514","C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)C3CC[C@@H]12","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","390205","5276","Q9UNU6","501","Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)c1nc(O)nc(O)c1N2","1","0","8EOH","1.0","8EOH_1","A","0.9500998003992016","0.9734151329243352","HEM;WOL","8EOH.cif","2"
"brenda","390299","5265","Q8VQF6","404","O/N=C\C(O)c1ccc(O)cc1","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","391126","5034","P05093","508","C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","391186","5331","Q6WG30","499","C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","391233","5064","Q6VVX0","501","Oc1cccc(O)c1","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","391477","5109","P08684","503","CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","391772","5109","P08684","503","O=C(O)Cc1ccc(O)cc1","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","392038","5068","Q9Y6A2","500","O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","392825","5068","Q9Y6A2","500","CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","393551","5064","Q6VVX0","501","CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(CO)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","393596","5359","Q09128","514","C=C1CC[C@H](O)C/C1=C/C=C1/CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","394124","5354","Q06069","410","CC1=CCCC(C)(C)C1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","394469","5265","Q8VQF6","404","Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)C1N=C(O)N=C(O)C1=N2","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","394508","5331","Q6WG30","499","O=O","1","1","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","394758","5064","Q6VVX0","501","C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","395031","5359","Q09128","514","C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","395086","5000","P00191","496","CC1=CC(=O)CC(C)(C)[C@H]1/C=C/C(C)=C\C(=O)O","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","395540","5109","P08684","503","C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","395856","5295","Q16850","509","O=O","1","1","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","395947","5295","Q16850","509","COP(=S)(OC)Oc1ccc(S(C)=O)c(C)c1","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","396793","5064","Q6VVX0","501","CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","397346","5330","S4UX02","495","COc1ccc2ccc(=O)oc2c1","1","0","7CB9","1.0","7CB9_1","A","1.0","1.0","HEM;J6C","7CB9.cif","3"
"brenda","397497","5341","P19099","503","C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O","1","0","6XZ9","1.0","6XZ9_1","A;B;C","0.9463220675944334","0.9734151329243352","HEC;O4W","6XZ9.cif","6"
