global_interaction_id,global_enzyme_id,global_compound_id,label,sources,supporting_source_count,evidence_count,best_quality_tier,has_pmid_any,has_products_any,has_pdb_any,max_num_reactions,conflicting_labels
INT_G003792,ENZ_G001165,CMP_G001250,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003793,ENZ_G001165,CMP_G001560,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003794,ENZ_G001166,CMP_G000011,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003795,ENZ_G001166,CMP_G000442,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003796,ENZ_G001167,CMP_G001092,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G003797,ENZ_G001168,CMP_G000474,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003798,ENZ_G001169,CMP_G001669,1,S8_PlantP450DB|S9_PCPD,2,2,B,1,0,0,1,0
INT_G003799,ENZ_G001170,CMP_G000442,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003800,ENZ_G001170,CMP_G000447,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003801,ENZ_G001171,CMP_G000743,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G003802,ENZ_G001172,CMP_G000707,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G003803,ENZ_G001172,CMP_G001602,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G003804,ENZ_G001173,CMP_G001656,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003805,ENZ_G001174,CMP_G000066,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003806,ENZ_G001174,CMP_G000067,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003807,ENZ_G001174,CMP_G000674,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003808,ENZ_G001174,CMP_G001436,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G003809,ENZ_G001174,CMP_G001437,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003810,ENZ_G001175,CMP_G000002,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003811,ENZ_G001176,CMP_G000014,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003812,ENZ_G001176,CMP_G001319,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003813,ENZ_G001176,CMP_G002026,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,2,0
INT_G003814,ENZ_G001177,CMP_G001497,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G003815,ENZ_G001178,CMP_G000009,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003816,ENZ_G001178,CMP_G000474,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003817,ENZ_G001179,CMP_G000284,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003818,ENZ_G001179,CMP_G000287,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G003819,ENZ_G001179,CMP_G001572,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003820,ENZ_G001179,CMP_G002094,1,S3_P450Rdb,1,2,B,1,1,0,1,0
INT_G003821,ENZ_G001180,CMP_G002091,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G003822,ENZ_G001181,CMP_G000030,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G003823,ENZ_G001181,CMP_G001024,1,S1_RCSB|S9_PCPD,2,2,A,0,0,1,1,0
INT_G003824,ENZ_G001182,CMP_G001960,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003825,ENZ_G001183,CMP_G002115,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G003826,ENZ_G001184,CMP_G000831,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003827,ENZ_G001185,CMP_G000063,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003828,ENZ_G001185,CMP_G000144,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003829,ENZ_G001185,CMP_G000145,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003830,ENZ_G001185,CMP_G000313,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G003831,ENZ_G001185,CMP_G000915,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003832,ENZ_G001186,CMP_G000890,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003833,ENZ_G001187,CMP_G000442,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003834,ENZ_G001188,CMP_G001753,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003835,ENZ_G001189,CMP_G000824,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003836,ENZ_G001189,CMP_G002068,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003837,ENZ_G001190,CMP_G000009,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003838,ENZ_G001190,CMP_G001249,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,5,0
INT_G003839,ENZ_G001190,CMP_G001559,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,4,0
INT_G003840,ENZ_G001190,CMP_G002026,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003841,ENZ_G001191,CMP_G001461,1,S3_P450Rdb|S9_PCPD,2,2,B,1,0,0,1,0
INT_G003842,ENZ_G001192,CMP_G001461,1,S3_P450Rdb|S9_PCPD,2,2,B,1,0,0,1,0
INT_G003843,ENZ_G001193,CMP_G001461,1,S3_P450Rdb|S9_PCPD,2,2,B,1,0,0,1,0
INT_G003844,ENZ_G001194,CMP_G001250,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G003845,ENZ_G001194,CMP_G001461,1,S3_P450Rdb,1,1,B,1,0,0,1,0
INT_G003846,ENZ_G001195,CMP_G001461,1,S3_P450Rdb|S9_PCPD,2,2,B,1,0,0,1,0
INT_G003847,ENZ_G001195,CMP_G001531,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003848,ENZ_G001196,CMP_G001342,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G003849,ENZ_G001196,CMP_G001634,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G003850,ENZ_G001196,CMP_G001691,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003851,ENZ_G001196,CMP_G001802,1,S3_P450Rdb,1,1,B,1,1,0,4,0
INT_G003852,ENZ_G001197,CMP_G000327,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003853,ENZ_G001197,CMP_G000960,1,S3_P450Rdb,1,1,B,1,0,0,1,0
INT_G003854,ENZ_G001198,CMP_G001005,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003855,ENZ_G001199,CMP_G000725,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003856,ENZ_G001199,CMP_G000740,1,S8_PlantP450DB,1,2,B,1,0,0,1,0
INT_G003857,ENZ_G001199,CMP_G001361,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003858,ENZ_G001199,CMP_G001653,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003859,ENZ_G001199,CMP_G001657,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003860,ENZ_G001199,CMP_G002024,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003861,ENZ_G001200,CMP_G001005,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,0,0,1,0
INT_G003862,ENZ_G001201,CMP_G001753,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003863,ENZ_G001202,CMP_G000733,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003864,ENZ_G001203,CMP_G000002,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003865,ENZ_G001203,CMP_G000179,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003866,ENZ_G001203,CMP_G000977,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003867,ENZ_G001203,CMP_G001939,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003868,ENZ_G001204,CMP_G000331,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003869,ENZ_G001204,CMP_G000336,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003870,ENZ_G001204,CMP_G000586,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003871,ENZ_G001204,CMP_G000801,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003872,ENZ_G001204,CMP_G001104,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003873,ENZ_G001204,CMP_G001422,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003874,ENZ_G001204,CMP_G001441,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003875,ENZ_G001204,CMP_G001600,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003876,ENZ_G001204,CMP_G001665,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003877,ENZ_G001204,CMP_G001686,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003878,ENZ_G001204,CMP_G001724,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003879,ENZ_G001204,CMP_G001854,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003880,ENZ_G001204,CMP_G001957,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003881,ENZ_G001205,CMP_G000530,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003882,ENZ_G001206,CMP_G000530,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003883,ENZ_G001207,CMP_G000298,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G003884,ENZ_G001208,CMP_G000011,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003885,ENZ_G001208,CMP_G000258,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003886,ENZ_G001208,CMP_G000442,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003887,ENZ_G001208,CMP_G000690,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003888,ENZ_G001208,CMP_G000890,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003889,ENZ_G001208,CMP_G001204,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003890,ENZ_G001208,CMP_G001469,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003891,ENZ_G001208,CMP_G001474,1,S8_PlantP450DB|S9_PCPD,2,2,B,1,0,0,1,0
INT_G003892,ENZ_G001209,CMP_G000912,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003893,ENZ_G001210,CMP_G000024,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003894,ENZ_G001210,CMP_G000153,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003895,ENZ_G001211,CMP_G000262,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G003896,ENZ_G001211,CMP_G000444,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003897,ENZ_G001211,CMP_G000582,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003898,ENZ_G001211,CMP_G000610,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003899,ENZ_G001211,CMP_G000637,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G003900,ENZ_G001211,CMP_G000756,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G003901,ENZ_G001211,CMP_G000841,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003902,ENZ_G001211,CMP_G001412,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003903,ENZ_G001211,CMP_G001993,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003904,ENZ_G001212,CMP_G000160,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003905,ENZ_G001212,CMP_G001982,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003906,ENZ_G001213,CMP_G000740,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003907,ENZ_G001213,CMP_G001361,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003908,ENZ_G001214,CMP_G000442,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003909,ENZ_G001214,CMP_G001205,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003910,ENZ_G001215,CMP_G001504,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003911,ENZ_G001216,CMP_G000795,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003912,ENZ_G001217,CMP_G001496,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G003913,ENZ_G001218,CMP_G001498,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003914,ENZ_G001218,CMP_G001945,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,4,0
INT_G003915,ENZ_G001219,CMP_G000017,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003916,ENZ_G001219,CMP_G000113,1,S2_ESIBank|S3_P450Rdb,2,2,B,1,1,0,1,0
INT_G003917,ENZ_G001219,CMP_G000958,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003918,ENZ_G001219,CMP_G001642,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003919,ENZ_G001219,CMP_G001762,1,S2_ESIBank|S3_P450Rdb,2,3,B,1,1,0,3,0
INT_G003920,ENZ_G001220,CMP_G000296,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003921,ENZ_G001220,CMP_G000426,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003922,ENZ_G001220,CMP_G000489,1,S1_RCSB|S9_PCPD,2,2,A,0,0,1,1,0
INT_G003923,ENZ_G001220,CMP_G000832,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003924,ENZ_G001220,CMP_G001093,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003925,ENZ_G001220,CMP_G001141,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003926,ENZ_G001220,CMP_G001213,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G003927,ENZ_G001220,CMP_G001314,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003928,ENZ_G001221,CMP_G000497,1,S2_ESIBank|S3_P450Rdb|S8_PlantP450DB,3,3,B,1,1,0,1,0
INT_G003929,ENZ_G001221,CMP_G000499,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003930,ENZ_G001221,CMP_G001330,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003931,ENZ_G001222,CMP_G000530,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003932,ENZ_G001223,CMP_G000343,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003933,ENZ_G001223,CMP_G001198,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003934,ENZ_G001224,CMP_G000668,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003935,ENZ_G001225,CMP_G000742,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003936,ENZ_G001225,CMP_G000743,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003937,ENZ_G001225,CMP_G001444,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003938,ENZ_G001226,CMP_G000442,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003939,ENZ_G001226,CMP_G000713,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003940,ENZ_G001226,CMP_G000890,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003941,ENZ_G001226,CMP_G001205,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003942,ENZ_G001227,CMP_G000064,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003943,ENZ_G001227,CMP_G000313,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G003944,ENZ_G001227,CMP_G001307,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G003945,ENZ_G001228,CMP_G000521,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003946,ENZ_G001228,CMP_G001771,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003947,ENZ_G001229,CMP_G001024,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G003948,ENZ_G001230,CMP_G001436,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G003949,ENZ_G001230,CMP_G001437,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003950,ENZ_G001230,CMP_G001438,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003951,ENZ_G001231,CMP_G000009,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003952,ENZ_G001231,CMP_G000635,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003953,ENZ_G001231,CMP_G000720,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,4,0
INT_G003954,ENZ_G001231,CMP_G001080,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003955,ENZ_G001231,CMP_G001249,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,2,0
INT_G003956,ENZ_G001231,CMP_G002026,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,2,0
INT_G003957,ENZ_G001232,CMP_G000009,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003958,ENZ_G001233,CMP_G000421,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G003959,ENZ_G001233,CMP_G000662,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G003960,ENZ_G001234,CMP_G000571,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003961,ENZ_G001234,CMP_G001540,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003962,ENZ_G001234,CMP_G001596,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003963,ENZ_G001234,CMP_G001836,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003964,ENZ_G001234,CMP_G002018,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G003965,ENZ_G001235,CMP_G000061,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003966,ENZ_G001235,CMP_G001045,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G003967,ENZ_G001235,CMP_G001136,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003968,ENZ_G001236,CMP_G000442,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003969,ENZ_G001237,CMP_G000442,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G003970,ENZ_G001238,CMP_G000727,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003971,ENZ_G001238,CMP_G000743,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003972,ENZ_G001238,CMP_G001444,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003973,ENZ_G001238,CMP_G001654,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003974,ENZ_G001239,CMP_G001602,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,0,0,1,0
INT_G003975,ENZ_G001240,CMP_G000333,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003976,ENZ_G001240,CMP_G000722,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003977,ENZ_G001240,CMP_G001164,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003978,ENZ_G001240,CMP_G001165,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G003979,ENZ_G001240,CMP_G001557,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G003980,ENZ_G001241,CMP_G000247,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003981,ENZ_G001241,CMP_G000392,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G003982,ENZ_G001241,CMP_G000393,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G003983,ENZ_G001241,CMP_G000900,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G003984,ENZ_G001241,CMP_G001122,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003985,ENZ_G001241,CMP_G001150,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003986,ENZ_G001241,CMP_G001343,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G003987,ENZ_G001241,CMP_G001470,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003988,ENZ_G001241,CMP_G001471,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003989,ENZ_G001241,CMP_G001635,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,2,0
INT_G003990,ENZ_G001241,CMP_G001692,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003991,ENZ_G001241,CMP_G001713,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G003992,ENZ_G001241,CMP_G001738,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,2,0
INT_G003993,ENZ_G001241,CMP_G001744,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G003994,ENZ_G001241,CMP_G001800,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,2,0
INT_G003995,ENZ_G001241,CMP_G001801,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,2,0
INT_G003996,ENZ_G001241,CMP_G002122,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003997,ENZ_G001241,CMP_G002123,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G003998,ENZ_G001242,CMP_G001118,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G003999,ENZ_G001242,CMP_G001962,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G004000,ENZ_G001243,CMP_G000443,1,S3_P450Rdb|S8_PlantP450DB,2,3,B,1,1,0,2,0
INT_G004001,ENZ_G001244,CMP_G001753,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G004002,ENZ_G001245,CMP_G001753,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G004003,ENZ_G001246,CMP_G000805,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G004004,ENZ_G001246,CMP_G001747,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G004005,ENZ_G001247,CMP_G000750,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G004006,ENZ_G001247,CMP_G000751,1,S8_PlantP450DB|S9_PCPD,2,2,B,1,0,0,1,0
INT_G004007,ENZ_G001248,CMP_G000376,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G004008,ENZ_G001248,CMP_G000377,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G004009,ENZ_G001248,CMP_G000545,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G004010,ENZ_G001248,CMP_G001041,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G004011,ENZ_G001248,CMP_G001488,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G004012,ENZ_G001248,CMP_G001608,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G004013,ENZ_G001248,CMP_G001609,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G004014,ENZ_G001248,CMP_G001929,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G004015,ENZ_G001249,CMP_G001070,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G004016,ENZ_G001249,CMP_G001566,1,S2_ESIBank|S8_PlantP450DB,2,2,B,1,0,0,1,0
INT_G004017,ENZ_G001249,CMP_G001989,1,S2_ESIBank|S3_P450Rdb|S8_PlantP450DB|S9_PCPD,4,4,B,1,1,0,1,0
INT_G004018,ENZ_G001250,CMP_G000411,1,S2_ESIBank|S3_P450Rdb|S8_PlantP450DB,3,3,B,1,1,0,1,0
INT_G004019,ENZ_G001250,CMP_G000774,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G004020,ENZ_G001250,CMP_G000943,1,S2_ESIBank|S3_P450Rdb,2,2,B,1,1,0,1,0
INT_G004021,ENZ_G001250,CMP_G001856,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G004022,ENZ_G001250,CMP_G001858,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G004023,ENZ_G001250,CMP_G002061,1,S2_ESIBank|S3_P450Rdb|S8_PlantP450DB|S9_PCPD,4,4,B,1,1,0,1,0
INT_G004024,ENZ_G001250,CMP_G002063,1,S2_ESIBank|S3_P450Rdb|S8_PlantP450DB,3,3,B,1,1,0,1,0
INT_G004025,ENZ_G001251,CMP_G001753,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G004026,ENZ_G001252,CMP_G000411,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G004027,ENZ_G001252,CMP_G000943,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G004028,ENZ_G001252,CMP_G001801,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G004029,ENZ_G001252,CMP_G001858,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G004030,ENZ_G001252,CMP_G002061,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G004031,ENZ_G001252,CMP_G002063,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G004032,ENZ_G001253,CMP_G000546,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G004033,ENZ_G001253,CMP_G000726,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G004034,ENZ_G001253,CMP_G001653,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G004035,ENZ_G001254,CMP_G000258,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G004036,ENZ_G001254,CMP_G000442,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G004037,ENZ_G001254,CMP_G000890,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G004038,ENZ_G001254,CMP_G001204,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G004039,ENZ_G001254,CMP_G001469,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G004040,ENZ_G001255,CMP_G000115,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G004041,ENZ_G001255,CMP_G000726,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G004042,ENZ_G001255,CMP_G000757,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G004043,ENZ_G001255,CMP_G001498,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,2,0
INT_G004044,ENZ_G001255,CMP_G001964,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,2,0
INT_G004045,ENZ_G001255,CMP_G002065,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
