global_interaction_id,source,source_interaction_id,source_enzyme_id,source_compound_id,label,quality_tier,num_reactions,has_pmid,has_products,pdb_id,extra_json
INT_G003465,S3_P450Rdb,2211,608,1244,1,B,1,1,1,,{}
INT_G003466,S3_P450Rdb,2212,609,1245,1,B,1,1,1,,{}
INT_G003467,S3_P450Rdb,2213,610,1246,1,B,1,1,1,,{}
INT_G003467,S3_P450Rdb,2214,610,1247,1,B,1,1,1,,{}
INT_G003467,S9_PCPD,312,247,190,1,B,1,0,0,,{}
INT_G003468,S3_P450Rdb,2215,610,1248,1,B,1,1,1,,{}
INT_G003469,S3_P450Rdb,2216,611,45,1,B,1,1,1,,{}
INT_G003470,S3_P450Rdb,2217,612,546,1,B,1,1,1,,{}
INT_G003471,S3_P450Rdb,2218,612,173,1,B,1,1,1,,{}
INT_G003472,S9_PCPD,353,288,220,1,B,1,0,0,,{}
INT_G003473,S3_P450Rdb,2219,613,24,1,B,1,1,1,,{}
INT_G003473,S8_PlantP450DB,380,240,132,1,B,1,1,0,,{}
INT_G003473,S9_PCPD,1084,710,513,1,B,1,0,0,,{}
INT_G003474,S2_ESIBank,548,236,297,1,B,1,0,0,,"{""source_enzyme_index"": ""5282"", ""source_reaction_index"": ""9426""}"
INT_G003474,S8_PlantP450DB,895,537,271,1,B,1,1,0,,{}
INT_G003475,S2_ESIBank,542,236,291,1,B,1,0,0,,"{""source_enzyme_index"": ""5282"", ""source_reaction_index"": ""9425""}"
INT_G003475,S8_PlantP450DB,896,537,272,1,B,1,1,0,,{}
INT_G003476,S2_ESIBank,546,236,295,1,B,1,0,0,,"{""source_enzyme_index"": ""5282"", ""source_reaction_index"": ""9422""}"
INT_G003476,S3_P450Rdb,2220,614,1249,1,B,1,1,1,,{}
INT_G003476,S8_PlantP450DB,893,537,269,1,B,1,1,0,,{}
INT_G003477,S2_ESIBank,545,236,294,1,B,1,0,0,,"{""source_enzyme_index"": ""5282"", ""source_reaction_index"": ""9421""}"
INT_G003477,S8_PlantP450DB,894,537,270,1,B,1,1,0,,{}
INT_G003478,S2_ESIBank,543,236,292,1,B,1,0,0,,"{""source_enzyme_index"": ""5282"", ""source_reaction_index"": ""9420""}"
INT_G003478,S8_PlantP450DB,897,537,273,1,B,1,1,0,,{}
INT_G003479,S2_ESIBank,544,236,293,1,B,1,0,0,,"{""source_enzyme_index"": ""5282"", ""source_reaction_index"": ""9424""}"
INT_G003479,S8_PlantP450DB,898,537,274,1,B,1,1,0,,{}
INT_G003480,S2_ESIBank,547,236,296,1,B,1,0,0,,"{""source_enzyme_index"": ""5282"", ""source_reaction_index"": ""9423""}"
INT_G003480,S8_PlantP450DB,899,537,275,1,B,1,1,0,,{}
INT_G003481,S3_P450Rdb,2222,615,584,1,B,1,1,1,,{}
INT_G003482,S8_PlantP450DB,764,466,230,1,B,1,1,0,,{}
INT_G003482,S9_PCPD,1145,766,549,1,B,1,0,0,,{}
INT_G003483,S3_P450Rdb,2223,615,587,1,B,2,1,1,,{}
INT_G003484,S3_P450Rdb,2221,615,1250,1,B,1,1,1,,{}
INT_G003485,S8_PlantP450DB,763,466,228,1,B,1,1,0,,{}
INT_G003486,S3_P450Rdb,2224,616,436,1,B,1,1,1,,{}
INT_G003486,S8_PlantP450DB,619,384,205,1,B,1,1,0,,{}
INT_G003487,S9_PCPD,854,507,395,1,B,1,0,0,,{}
INT_G003488,S2_ESIBank,551,237,63,1,B,1,0,0,,"{""source_enzyme_index"": ""5666"", ""source_reaction_index"": ""9970""}"
INT_G003488,S3_P450Rdb,2227,617,436,1,B,1,1,1,,{}
INT_G003488,S8_PlantP450DB,620,385,205,1,B,1,1,0,,{}
INT_G003488,S9_PCPD,859,512,396,1,B,1,0,0,,{}
INT_G003489,S2_ESIBank,553,237,299,1,B,1,0,0,,"{""source_enzyme_index"": ""5666"", ""source_reaction_index"": ""9967""}"
INT_G003490,S2_ESIBank,549,237,96,1,B,1,0,0,,"{""source_enzyme_index"": ""5666"", ""source_reaction_index"": ""9972""}"
INT_G003490,S3_P450Rdb,2226,617,435,1,B,1,1,1,,{}
INT_G003490,S8_PlantP450DB,622,385,204,1,B,1,1,0,,{}
INT_G003490,S9_PCPD,860,512,397,1,B,1,0,0,,{}
INT_G003491,S2_ESIBank,550,237,62,1,B,1,0,0,,"{""source_enzyme_index"": ""5666"", ""source_reaction_index"": ""9971""}"
INT_G003491,S3_P450Rdb,2225,617,434,1,B,1,1,1,,{}
INT_G003491,S8_PlantP450DB,621,385,206,1,B,1,1,0,,{}
INT_G003491,S9_PCPD,861,512,400,1,B,1,0,0,,{}
INT_G003492,S2_ESIBank,552,237,298,1,B,1,0,0,,"{""source_enzyme_index"": ""5666"", ""source_reaction_index"": ""9969""}"
INT_G003493,S2_ESIBank,557,238,302,1,B,1,0,0,,"{""source_enzyme_index"": ""4964"", ""source_reaction_index"": ""8833""}"
INT_G003494,S2_ESIBank,554,238,300,1,B,1,0,0,,"{""source_enzyme_index"": ""4964"", ""source_reaction_index"": ""8836""}"
INT_G003494,S3_P450Rdb,2229,618,1252,1,B,1,1,1,,{}
INT_G003495,S2_ESIBank,555,238,23,1,B,1,0,0,,"{""source_enzyme_index"": ""4964"", ""source_reaction_index"": ""8788""}"
INT_G003495,S3_P450Rdb,2231,618,365,1,B,1,1,1,,{}
INT_G003496,S2_ESIBank,559,238,261,1,B,1,0,0,,"{""source_enzyme_index"": ""4964"", ""source_reaction_index"": ""8831""}"
INT_G003497,S2_ESIBank,556,238,301,1,B,1,0,0,,"{""source_enzyme_index"": ""4964"", ""source_reaction_index"": ""8835""}"
INT_G003498,S2_ESIBank,558,238,303,1,B,1,0,0,,"{""source_enzyme_index"": ""4964"", ""source_reaction_index"": ""8837""}"
INT_G003499,S2_ESIBank,561,238,305,1,B,1,0,0,,"{""source_enzyme_index"": ""4964"", ""source_reaction_index"": ""8834""}"
INT_G003499,S3_P450Rdb,2228,618,1251,1,B,1,1,1,,{}
INT_G003500,S2_ESIBank,560,238,304,1,B,1,0,0,,"{""source_enzyme_index"": ""4964"", ""source_reaction_index"": ""8832""}"
INT_G003500,S3_P450Rdb,2230,618,168,1,B,1,1,1,,{}
INT_G003501,S2_ESIBank,562,239,31,1,B,1,0,0,,"{""source_enzyme_index"": ""5134"", ""source_reaction_index"": ""9231""}"
INT_G003502,S9_PCPD,331,266,204,1,B,1,0,0,,{}
INT_G003503,S3_P450Rdb,2232,619,1253,1,B,1,1,0,,{}
INT_G003503,S9_PCPD,214,158,130,1,B,1,0,0,,{}
INT_G003504,S3_P450Rdb,2233,619,1254,1,B,1,1,1,,{}
INT_G003504,S9_PCPD,213,158,114,1,B,1,0,0,,{}
INT_G003505,S3_P450Rdb,2234,620,1255,1,B,1,1,1,,{}
INT_G003506,S3_P450Rdb,2235,621,1256,1,B,1,1,1,,{}
INT_G003506,S8_PlantP450DB,31,25,17,1,B,1,1,0,,{}
INT_G003506,S9_PCPD,912,559,435,1,B,1,0,0,,{}
INT_G003507,S8_PlantP450DB,26,21,14,1,B,1,1,0,,{}
INT_G003508,S8_PlantP450DB,25,20,14,1,B,1,1,0,,{}
INT_G003509,S8_PlantP450DB,30,24,15,1,B,1,1,0,,{}
INT_G003510,S3_P450Rdb,2236,622,1240,1,B,1,1,1,,{}
INT_G003510,S8_PlantP450DB,27,22,15,1,B,1,1,0,,{}
INT_G003510,S9_PCPD,911,558,434,1,B,1,0,0,,{}
INT_G003511,S8_PlantP450DB,28,22,16,1,B,1,1,0,,{}
INT_G003512,S3_P450Rdb,2237,623,480,1,B,1,1,1,,{}
INT_G003512,S9_PCPD,14,11,11,1,B,1,0,0,,{}
INT_G003513,S1_RCSB,237,81,196,1,A,1,0,0,2Y5N,{}
INT_G003513,S3_P450Rdb,2238,624,1257,1,B,2,1,1,,{}
INT_G003514,S1_RCSB,238,81,197,1,A,1,0,0,2Y5N,{}
INT_G003515,S2_ESIBank,563,240,306,1,B,1,0,0,,"{""source_enzyme_index"": ""5171"", ""source_reaction_index"": ""9253""}"
INT_G003515,S3_P450Rdb,2239,625,862,1,B,1,1,1,,{}
INT_G003515,S9_PCPD,38,33,32,1,B,1,0,0,,{}
INT_G003516,S2_ESIBank,564,240,307,1,B,1,0,0,,"{""source_enzyme_index"": ""5171"", ""source_reaction_index"": ""9254""}"
INT_G003517,S2_ESIBank,565,240,308,1,B,1,0,0,,"{""source_enzyme_index"": ""5171"", ""source_reaction_index"": ""9252""}"
INT_G003518,S1_RCSB,240,82,149,1,A,1,0,0,7Q89,{}
INT_G003519,S1_RCSB,241,82,21,1,A,1,0,0,8QRD,{}
INT_G003520,S1_RCSB,239,82,198,1,A,1,0,0,6ZI3,{}
INT_G003521,S1_RCSB,242,82,199,1,A,1,0,0,8QYI,{}
INT_G003522,S3_P450Rdb,2240,626,1258,1,B,1,0,1,,{}
INT_G003523,S3_P450Rdb,2241,627,507,1,B,1,1,1,,{}
INT_G003524,S3_P450Rdb,2242,627,1259,1,B,1,1,1,,{}
INT_G003525,S3_P450Rdb,2246,628,1263,1,B,1,1,1,,{}
INT_G003525,S9_PCPD,62,49,45,1,B,1,0,0,,{}
INT_G003526,S3_P450Rdb,2243,628,1260,1,B,1,1,1,,{}
INT_G003526,S9_PCPD,61,49,43,1,B,1,0,0,,{}
INT_G003527,S3_P450Rdb,2244,628,1261,1,B,1,1,1,,{}
INT_G003527,S9_PCPD,59,49,41,1,B,1,0,0,,{}
INT_G003528,S3_P450Rdb,2245,628,1262,1,B,1,1,1,,{}
INT_G003528,S9_PCPD,60,49,42,1,B,1,0,0,,{}
INT_G003529,S9_PCPD,43,38,2,1,B,1,0,0,,{}
INT_G003530,S1_RCSB,243,83,200,1,A,1,0,0,2VE3,{}
INT_G003531,S3_P450Rdb,2247,629,1264,1,B,1,1,1,,{}
INT_G003532,S2_ESIBank,566,241,32,1,B,1,0,0,,"{""source_enzyme_index"": ""5157"", ""source_reaction_index"": ""9232""}"
INT_G003533,S2_ESIBank,567,241,34,1,B,1,0,0,,"{""source_enzyme_index"": ""5157"", ""source_reaction_index"": ""9239""}"
INT_G003534,S9_PCPD,290,226,91,1,B,1,0,0,,{}
INT_G003535,S9_PCPD,289,226,128,1,B,1,0,0,,{}
INT_G003536,S3_P450Rdb,2251,630,695,1,B,1,1,1,,{}
INT_G003537,S3_P450Rdb,2249,630,66,1,B,1,1,1,,{}
INT_G003538,S3_P450Rdb,2250,630,694,1,B,1,1,1,,{}
INT_G003538,S8_PlantP450DB,782,477,249,1,B,1,1,0,,{}
INT_G003538,S9_PCPD,1155,776,380,1,B,1,0,0,,{}
INT_G003539,S3_P450Rdb,2248,630,592,1,B,1,1,1,,{}
INT_G003540,S2_ESIBank,568,242,31,1,B,1,0,0,,"{""source_enzyme_index"": ""5138"", ""source_reaction_index"": ""9231""}"
INT_G003541,S3_P450Rdb,2252,631,1265,1,B,2,1,1,,{}
INT_G003542,S3_P450Rdb,2253,631,440,1,B,2,1,1,,{}
INT_G003543,S2_ESIBank,569,243,59,1,B,1,0,0,,"{""source_enzyme_index"": ""5062"", ""source_reaction_index"": ""9035""}"
INT_G003544,S3_P450Rdb,2254,632,1266,1,B,1,1,1,,{}
INT_G003544,S9_PCPD,104,65,68,1,B,1,0,0,,{}
INT_G003545,S8_PlantP450DB,705,440,218,1,B,1,1,0,,{}
INT_G003546,S3_P450Rdb,2255,633,1267,1,B,1,1,0,,{}
INT_G003547,S3_P450Rdb,2257,634,1268,1,B,1,1,1,,{}
INT_G003548,S3_P450Rdb,2256,634,759,1,B,1,1,1,,{}
INT_G003549,S9_PCPD,294,230,178,1,B,1,0,0,,{}
INT_G003550,S8_PlantP450DB,734,456,236,1,B,1,1,0,,{}
INT_G003551,S8_PlantP450DB,735,456,237,1,B,1,1,0,,{}
INT_G003552,S8_PlantP450DB,39,33,17,1,B,1,1,0,,{}
INT_G003553,S8_PlantP450DB,38,32,14,1,B,1,1,0,,{}
INT_G003554,S8_PlantP450DB,37,31,18,1,B,1,1,0,,{}
INT_G003555,S3_P450Rdb,2259,635,796,1,B,1,0,1,,{}
INT_G003556,S3_P450Rdb,2258,635,793,1,B,1,0,1,,{}
INT_G003557,S3_P450Rdb,2260,636,459,1,B,1,1,1,,{}
INT_G003558,S3_P450Rdb,2261,637,897,1,B,1,1,1,,{}
INT_G003558,S9_PCPD,201,152,123,1,B,1,0,0,,{}
INT_G003559,S3_P450Rdb,2264,638,529,1,B,1,1,1,,{}
INT_G003560,S3_P450Rdb,2263,638,377,1,B,1,1,1,,{}
INT_G003560,S8_PlantP450DB,568,345,21,1,B,1,1,0,,{}
INT_G003561,S3_P450Rdb,2262,638,1269,1,B,1,1,1,,{}
INT_G003561,S8_PlantP450DB,569,345,79,1,B,1,1,0,,{}
INT_G003562,S9_PCPD,1194,804,136,1,B,1,0,0,,{}
INT_G003563,S9_PCPD,698,409,356,1,B,1,0,0,,{}
INT_G003564,S1_RCSB,246,84,132,1,A,1,0,0,4J6C,{}
INT_G003564,S3_P450Rdb,2268,639,144,1,B,1,1,1,,{}
INT_G003565,S3_P450Rdb,2267,639,1160,1,B,1,1,1,,{}
INT_G003566,S3_P450Rdb,2269,639,134,1,B,1,1,1,,{}
INT_G003567,S1_RCSB,248,84,21,1,A,1,0,0,9KG5,{}
INT_G003567,S3_P450Rdb,2270,639,145,1,B,1,1,1,,{}
INT_G003568,S1_RCSB,244,84,201,1,A,1,0,0,4J6C,{}
INT_G003568,S3_P450Rdb,2265,639,393,1,B,1,1,1,,{}
INT_G003569,S1_RCSB,245,84,43,1,A,1,0,0,4J6C,{}
INT_G003569,S3_P450Rdb,2266,639,143,1,B,1,1,1,,{}
INT_G003570,S1_RCSB,247,84,202,1,A,1,0,0,6TO2,{}
INT_G003571,S3_P450Rdb,2273,640,441,1,B,1,1,1,,{}
INT_G003571,S9_PCPD,88,56,53,1,B,1,0,0,,{}
INT_G003572,S3_P450Rdb,2274,640,442,1,B,1,1,1,,{}
INT_G003572,S9_PCPD,85,56,52,1,B,1,0,0,,{}
INT_G003573,S3_P450Rdb,2271,640,439,1,B,1,1,1,,{}
INT_G003573,S9_PCPD,86,56,49,1,B,1,0,0,,{}
INT_G003574,S3_P450Rdb,2272,640,440,1,B,1,1,1,,{}
INT_G003574,S9_PCPD,87,56,48,1,B,1,0,0,,{}
INT_G003575,S3_P450Rdb,2275,641,71,1,B,1,1,1,,{}
INT_G003575,S8_PlantP450DB,598,365,199,1,B,1,1,0,,{}
INT_G003575,S9_PCPD,744,437,85,1,B,1,0,0,,{}
INT_G003576,S8_PlantP450DB,971,572,292,1,B,1,1,0,,{}
INT_G003577,S8_PlantP450DB,972,572,293,1,B,1,1,0,,{}
INT_G003578,S1_RCSB,249,85,83,1,A,1,0,0,6MCW,{}
INT_G003579,S9_PCPD,126,87,84,1,B,1,0,0,,{}
INT_G003580,S2_ESIBank,574,244,164,1,B,1,0,0,,"{""source_enzyme_index"": ""5074"", ""source_reaction_index"": ""9067""}"
INT_G003581,S2_ESIBank,571,244,161,1,B,1,0,0,,"{""source_enzyme_index"": ""5074"", ""source_reaction_index"": ""9069""}"
INT_G003581,S3_P450Rdb,2282,642,134,1,B,1,1,1,,{}
INT_G003581,S9_PCPD,711,418,64,1,B,1,0,0,,{}
INT_G003582,S2_ESIBank,575,244,165,1,B,1,0,0,,"{""source_enzyme_index"": ""5074"", ""source_reaction_index"": ""9068""}"
INT_G003583,S3_P450Rdb,2279,642,698,1,B,1,1,1,,{}
INT_G003583,S9_PCPD,712,418,262,1,B,1,0,0,,{}
INT_G003584,S2_ESIBank,570,244,162,1,B,1,0,0,,"{""source_enzyme_index"": ""5074"", ""source_reaction_index"": ""9062""}"
INT_G003584,S3_P450Rdb,2278,642,697,1,B,1,1,1,,{}
INT_G003584,S9_PCPD,714,418,363,1,B,1,0,0,,{}
INT_G003585,S2_ESIBank,573,244,310,1,B,1,0,0,,"{""source_enzyme_index"": ""5074"", ""source_reaction_index"": ""9066""}"
INT_G003585,S3_P450Rdb,2280,642,1055,1,B,1,1,1,,{}
INT_G003586,S3_P450Rdb,2276,642,393,1,B,1,1,1,,{}
INT_G003586,S9_PCPD,710,418,63,1,B,1,0,0,,{}
INT_G003587,S3_P450Rdb,2283,642,1271,1,B,1,1,1,,{}
INT_G003588,S2_ESIBank,576,244,311,1,B,1,0,0,,"{""source_enzyme_index"": ""5074"", ""source_reaction_index"": ""9065""}"
INT_G003589,S3_P450Rdb,2281,642,1270,1,B,1,1,1,,{}
INT_G003589,S9_PCPD,715,418,365,1,B,1,0,0,,{}
INT_G003590,S3_P450Rdb,2277,642,67,1,B,1,1,1,,{}
INT_G003590,S9_PCPD,713,418,364,1,B,1,0,0,,{}
INT_G003591,S2_ESIBank,572,244,309,1,B,1,0,0,,"{""source_enzyme_index"": ""5074"", ""source_reaction_index"": ""9064""}"
INT_G003592,S2_ESIBank,577,245,231,1,B,1,0,0,,"{""source_enzyme_index"": ""23120"", ""source_reaction_index"": ""37547""}"
INT_G003593,S2_ESIBank,579,246,203,1,B,1,0,0,,"{""source_enzyme_index"": ""5073"", ""source_reaction_index"": ""9060""}"
INT_G003594,S2_ESIBank,581,246,312,1,B,1,0,0,,"{""source_enzyme_index"": ""5073"", ""source_reaction_index"": ""9061""}"
INT_G003595,S2_ESIBank,578,246,161,1,B,1,0,0,,"{""source_enzyme_index"": ""5073"", ""source_reaction_index"": ""9063""}"
INT_G003596,S3_P450Rdb,2285,643,698,1,B,1,1,1,,{}
INT_G003597,S2_ESIBank,580,246,162,1,B,1,0,0,,"{""source_enzyme_index"": ""5073"", ""source_reaction_index"": ""9062""}"
INT_G003597,S3_P450Rdb,2284,643,697,1,B,1,1,1,,{}
INT_G003598,S2_ESIBank,582,246,313,1,B,1,0,0,,"{""source_enzyme_index"": ""5073"", ""source_reaction_index"": ""9059""}"
INT_G003599,S9_PCPD,517,374,301,1,B,1,0,0,,{}
INT_G003600,S2_ESIBank,583,247,192,1,B,1,0,0,,"{""source_enzyme_index"": ""5274"", ""source_reaction_index"": ""9413""}"
INT_G003600,S3_P450Rdb,2286,644,936,1,B,1,1,1,,{}
INT_G003601,S2_ESIBank,585,248,79,1,B,1,0,0,,"{""source_enzyme_index"": ""5038"", ""source_reaction_index"": ""9100""}"
INT_G003602,S2_ESIBank,584,248,179,1,B,1,0,0,,"{""source_enzyme_index"": ""5038"", ""source_reaction_index"": ""9084""}"
INT_G003603,S3_P450Rdb,2287,645,36,1,B,1,1,1,,{}
INT_G003604,S3_P450Rdb,2289,645,427,1,B,1,1,1,,{}
INT_G003604,S9_PCPD,396,324,244,1,B,1,0,0,,{}
INT_G003605,S2_ESIBank,587,249,227,1,B,1,0,0,,"{""source_enzyme_index"": ""21391"", ""source_reaction_index"": ""36064""}"
INT_G003606,S3_P450Rdb,2288,645,765,1,B,1,1,1,,{}
INT_G003606,S9_PCPD,395,324,243,1,B,1,0,0,,{}
INT_G003607,S2_ESIBank,586,249,242,1,B,1,0,0,,"{""source_enzyme_index"": ""21391"", ""source_reaction_index"": ""36067""}"
INT_G003608,S3_P450Rdb,2290,645,773,1,B,2,1,1,,{}
INT_G003608,S9_PCPD,397,324,19,1,B,1,0,0,,{}
INT_G003609,S2_ESIBank,588,250,184,1,B,1,0,0,,"{""source_enzyme_index"": ""5357"", ""source_reaction_index"": ""9549""}"
INT_G003610,S2_ESIBank,591,250,186,1,B,1,0,0,,"{""source_enzyme_index"": ""5357"", ""source_reaction_index"": ""9550""}"
INT_G003611,S2_ESIBank,592,250,8,1,B,1,0,0,,"{""source_enzyme_index"": ""5357"", ""source_reaction_index"": ""9551""}"
INT_G003612,S2_ESIBank,589,250,271,1,B,1,0,0,,"{""source_enzyme_index"": ""5357"", ""source_reaction_index"": ""9546""}"
INT_G003613,S2_ESIBank,590,250,267,1,B,1,0,0,,"{""source_enzyme_index"": ""5357"", ""source_reaction_index"": ""9547""}"
INT_G003614,S3_P450Rdb,2291,646,36,1,B,1,1,1,,{}
INT_G003615,S3_P450Rdb,2292,646,1272,1,B,1,1,1,,{}
INT_G003616,S3_P450Rdb,2293,646,417,1,B,1,1,1,,{}
INT_G003616,S9_PCPD,470,353,242,1,B,1,0,0,,{}
INT_G003617,S3_P450Rdb,2294,647,36,1,B,1,1,1,,{}
INT_G003618,S2_ESIBank,595,251,172,1,B,1,0,0,,"{""source_enzyme_index"": ""5002"", ""source_reaction_index"": ""8974""}"
INT_G003619,S2_ESIBank,594,251,166,1,B,1,0,0,,"{""source_enzyme_index"": ""5002"", ""source_reaction_index"": ""8966""}"
INT_G003620,S2_ESIBank,593,251,79,1,B,1,0,0,,"{""source_enzyme_index"": ""5002"", ""source_reaction_index"": ""8960""}"
INT_G003621,S3_P450Rdb,2295,648,143,1,B,1,1,1,,{}
INT_G003621,S9_PCPD,400,326,22,1,B,1,0,0,,{}
INT_G003622,S3_P450Rdb,2296,649,546,1,B,2,1,1,,{}
INT_G003623,S3_P450Rdb,2298,649,548,1,B,1,1,1,,{}
INT_G003624,S3_P450Rdb,2297,649,547,1,B,1,1,1,,{}
INT_G003625,S2_ESIBank,598,252,74,1,B,1,0,0,,"{""source_enzyme_index"": ""5296"", ""source_reaction_index"": ""9453""}"
INT_G003625,S3_P450Rdb,2300,649,173,1,B,1,1,1,,{}
INT_G003626,S3_P450Rdb,2302,649,554,1,B,1,1,1,,{}
INT_G003627,S2_ESIBank,597,252,73,1,B,1,0,0,,"{""source_enzyme_index"": ""5296"", ""source_reaction_index"": ""9451""}"
INT_G003627,S3_P450Rdb,2304,649,1120,1,B,2,1,1,,{}
INT_G003627,S9_PCPD,692,405,354,1,B,1,0,0,,{}
INT_G003628,S3_P450Rdb,2305,649,1274,1,B,1,1,1,,{}
INT_G003629,S3_P450Rdb,2301,649,553,1,B,1,1,1,,{}
INT_G003630,S3_P450Rdb,2303,649,1273,1,B,1,1,1,,{}
INT_G003631,S2_ESIBank,596,252,135,1,B,1,0,0,,"{""source_enzyme_index"": ""5296"", ""source_reaction_index"": ""9455""}"
INT_G003632,S3_P450Rdb,2299,649,552,1,B,1,1,1,,{}
INT_G003633,S3_P450Rdb,2306,650,36,1,B,1,1,1,,{}
INT_G003634,S3_P450Rdb,2308,650,773,1,B,2,1,1,,{}
INT_G003634,S9_PCPD,398,325,19,1,B,1,0,0,,{}
INT_G003635,S3_P450Rdb,2307,650,417,1,B,5,1,1,,{}
INT_G003635,S9_PCPD,399,325,242,1,B,1,0,0,,{}
INT_G003636,S3_P450Rdb,2309,651,45,1,B,1,1,1,,{}
INT_G003637,S3_P450Rdb,2316,652,441,1,B,1,1,1,,{}
INT_G003637,S9_PCPD,76,55,53,1,B,1,0,0,,{}
INT_G003638,S3_P450Rdb,2317,652,442,1,B,1,1,1,,{}
INT_G003638,S9_PCPD,77,55,52,1,B,1,0,0,,{}
INT_G003639,S3_P450Rdb,2310,652,1275,1,B,1,1,1,,{}
INT_G003639,S9_PCPD,82,55,59,1,B,1,0,0,,{}
INT_G003640,S3_P450Rdb,2313,652,439,1,B,1,1,1,,{}
INT_G003640,S9_PCPD,80,55,49,1,B,1,0,0,,{}
INT_G003641,S3_P450Rdb,2318,652,1278,1,B,1,1,1,,{}
INT_G003641,S9_PCPD,78,55,58,1,B,1,0,0,,{}
INT_G003642,S3_P450Rdb,2315,652,440,1,B,1,1,1,,{}
INT_G003642,S9_PCPD,79,55,48,1,B,1,0,0,,{}
INT_G003643,S3_P450Rdb,2312,652,438,1,B,1,1,1,,{}
INT_G003643,S9_PCPD,81,55,50,1,B,1,0,0,,{}
INT_G003644,S3_P450Rdb,2311,652,1276,1,B,1,1,1,,{}
INT_G003644,S9_PCPD,83,55,60,1,B,1,0,0,,{}
INT_G003645,S3_P450Rdb,2314,652,1277,1,B,1,1,1,,{}
INT_G003645,S9_PCPD,84,55,61,1,B,1,0,0,,{}
INT_G003646,S2_ESIBank,599,253,74,1,B,1,0,0,,"{""source_enzyme_index"": ""5307"", ""source_reaction_index"": ""9460""}"
INT_G003646,S3_P450Rdb,2319,653,173,1,B,1,1,0,,{}
INT_G003646,S8_PlantP450DB,4,3,1,1,B,1,1,0,,{}
INT_G003646,S9_PCPD,736,431,370,1,B,1,0,0,,{}
INT_G003647,S3_P450Rdb,2320,653,65,1,B,1,1,0,,{}
INT_G003647,S8_PlantP450DB,3,3,0,1,B,1,1,0,,{}
INT_G003647,S9_PCPD,737,431,369,1,B,1,0,0,,{}
INT_G003648,S3_P450Rdb,2321,654,1279,1,B,1,1,1,,{}
INT_G003648,S8_PlantP450DB,325,205,42,1,B,1,1,0,,{}
INT_G003648,S9_PCPD,1071,699,510,1,B,1,0,0,,{}
INT_G003649,S8_PlantP450DB,699,435,231,1,B,1,1,0,,{}
INT_G003650,S3_P450Rdb,2322,655,694,1,B,1,1,1,,{}
INT_G003650,S8_PlantP450DB,907,539,249,1,B,1,1,0,,{}
INT_G003650,S9_PCPD,957,599,380,1,B,1,0,0,,{}
INT_G003651,S9_PCPD,244,184,151,1,B,1,0,0,,{}
INT_G003652,S2_ESIBank,600,254,233,1,B,1,0,0,,"{""source_enzyme_index"": ""5220"", ""source_reaction_index"": ""9322""}"
INT_G003652,S3_P450Rdb,2323,656,830,1,B,1,1,1,,{}
INT_G003652,S9_PCPD,944,589,279,1,B,1,0,0,,{}
INT_G003653,S8_PlantP450DB,177,144,78,1,B,1,1,0,,{}
INT_G003654,S3_P450Rdb,2326,657,502,1,B,2,1,1,,{}
INT_G003654,S8_PlantP450DB,398,246,134,1,B,1,1,0,,{}
INT_G003654,S9_PCPD,1090,715,318,1,B,1,0,0,,{}
INT_G003655,S3_P450Rdb,2324,657,501,1,B,2,1,1,,{}
INT_G003655,S8_PlantP450DB,399,246,133,1,B,1,1,0,,{}
INT_G003656,S3_P450Rdb,2325,657,1280,1,B,1,1,1,,{}
INT_G003657,S3_P450Rdb,2327,657,1281,1,B,1,1,1,,{}
INT_G003658,S3_P450Rdb,2330,658,502,1,B,2,1,1,,{}
INT_G003658,S8_PlantP450DB,396,245,134,1,B,1,1,0,,{}
INT_G003659,S3_P450Rdb,2328,658,501,1,B,2,1,1,,{}
INT_G003659,S8_PlantP450DB,397,245,133,1,B,1,1,0,,{}
INT_G003660,S3_P450Rdb,2329,658,1280,1,B,1,1,1,,{}
INT_G003661,S3_P450Rdb,2331,658,1281,1,B,1,1,1,,{}
INT_G003662,S3_P450Rdb,2332,659,1282,1,B,1,1,1,,{}
INT_G003663,S8_PlantP450DB,917,545,280,1,B,1,1,0,,{}
INT_G003664,S3_P450Rdb,2333,659,1283,1,B,1,1,1,,{}
INT_G003665,S3_P450Rdb,2336,660,1286,1,B,1,1,1,,{}
INT_G003666,S3_P450Rdb,2335,660,1285,1,B,1,1,1,,{}
INT_G003667,S3_P450Rdb,2334,660,1284,1,B,1,1,1,,{}
INT_G003667,S8_PlantP450DB,916,544,280,1,B,1,1,0,,{}
INT_G003668,S2_ESIBank,602,255,230,1,B,1,0,0,,"{""source_enzyme_index"": ""23117"", ""source_reaction_index"": ""37539""}"
INT_G003669,S2_ESIBank,603,255,68,1,B,1,0,0,,"{""source_enzyme_index"": ""23117"", ""source_reaction_index"": ""37541""}"
INT_G003670,S2_ESIBank,601,255,231,1,B,1,0,0,,"{""source_enzyme_index"": ""23117"", ""source_reaction_index"": ""37531""}"
INT_G003671,S3_P450Rdb,2343,661,1293,1,B,1,1,1,,{}
INT_G003672,S3_P450Rdb,2345,661,1202,1,B,1,1,1,,{}
INT_G003673,S3_P450Rdb,2350,661,1298,1,B,1,1,1,,{}
INT_G003674,S3_P450Rdb,2347,661,1295,1,B,1,1,1,,{}
INT_G003675,S3_P450Rdb,2341,661,1291,1,B,1,1,1,,{}
