compound_id,smiles,name
619,COC1=CC=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)OC)O,"(2S)-naringenin 4��,7-dimethyl ether"
620,COC1=CC(=C2C(=O)C[C@H](OC2=C1)C3=CC=C(C=C3)O)O,(2S)-sakuranetin
621,COC1=CC=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)OC)O,"4��,7-Di-O-methylnaringenin"
622,C(=C/CC)\CC,trans-3-Hexene
623,C[C@@]12[C@@]3([C@]([C@]4([C@](C)(CC3)[C@@H](O)CC4)[H])(CCC1=CC(=O)CC2)[H])[H],Testosterone
624,O=C(NC=1C(=CC=CC1C)C)CN(CC)CC,Lidocaine
625,O=C1OC2=CC=C(Cl)C=C2N1,Chlorzoxazone
626,[H][C@@]12[C@@]3([C@@](CC/C(/C)=C\CC[C@@]1(C)O2)(C(=C)C(=O)O3)[H])[H],(-)-Parthenolide
627,[N-]=[N+]=C(C(=O)OCC)C,Ethyl 2-diazopropanoate
628,[N-]=[N+]=CC(=O)N(CC)CC,"2-Diazo-N,N-diethylacetamide"
629,[N-]=[N+]=CC(=O)OCC,Ethyl diazoacetate
630,[N-]=[N+]=NS(=O)(=O)C1=CC(=CC=C1C(C)C)C(=O)OC,Methyl 3-(azidosulfonyl)-4-(1-methylethyl)benzoate
631,[N-]=[N+]=NS(=O)(=O)C1=CC(=CC=C1C(C)C)C(C)C,"2,5-Bis(1-methylethyl)benzenesulfonyl azide"
632,[N-]=[N+]=NS(=O)(=O)C1=CC(=CC=C1C(C)CC)C(=O)OC,Methyl 3-(azidosulfonyl)-4-(1-methylpropyl)benzoate
633,[N-]=[N+]=NS(=O)(=O)C1=CC(=CC=C1C2CCCC2)C(=O)OC,Methyl 3-(azidosulfonyl)-4-cyclopentylbenzoate
634,[N-]=[N+]=NS(=O)(=O)C1=CC(=CC=C1C2CCCCC2)C(=O)OC,Methyl 3-(azidosulfonyl)-4-cyclohexylbenzoate
635,[N-]=[N+]=NS(=O)(=O)C=1C=CC=CC1C(C)C,2-(1-Methylethyl)benzenesulfonyl azide
636,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,Chenodeoxycholate
637,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,"5Beta-Cholestane-3Alpha,7Alpha-Diol"
638,COC1=CC=CC2=C1C(=O)C3=C(C=C4C(=C3O2)[C@@H]5C=CO[C@@H]5O4)OC,8-O-Methylsterigmatocystin
639,COC1=CC=CC2=C1C(=O)C3=C(C=C4C(=C3O2)[C@@H]5CCO[C@@H]5O4)OC,8-O-Methyldihydrosterigmatocystin
640,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,25-Hydroxyvitamin D2
641,C[C@H](CCC(=O)C(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,25-Hydroxy-24-Oxocalciol
642,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,Calcidiol
643,C[C@H](CC[C@H](C(C)(C)O)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,Secalciferol
644,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@H](C3)C(=C)C4)(C)C(=O)[O-],Ent-Kaur-16-En-19-Oate
645,CCOC1=CC2=C(C=C1)N=C3C=CC(=O)C=C3O2,7-Ethoxyresorufin
646,COC1=CC2=C(C=C1)C=CC(=O)O2,7-Methoxycoumarin
647,COC1=CC2=C(C=C1)N=C3C=CC(=O)C=C3O2,7-Methoxyresorufin
648,C=CC1=CC=CC=C1,Styrene
649,O(C1=CC=CC=2C=CC=CC12)C,1-Methoxynaphthalene
650,C#CCCCCCCCCC(=O)O,undec-10-ynoic acid
651,C(CCCCCBr)CCCCC(=O)O,11-bromoundecanoic acid
652,C(CCCCCC(=O)O)CCCCC#N,11-cyanoundecanoic acid
653,C(CCCCCC(=O)O)CCCCCO,12-hydroxydodecanoic acid
654,C1=CC(=CC=C1CCCCC(=O)O)Cl,5-(4-chlorophenyl)pentanoic acid
655,C1=CC(=CC=C1CCCCC(=O)O)F,5-(4-fluorophenyl)pentanoic acid
656,C1=CC=C(C=C1)CCCCCC(=O)O,6-phenylhexanoic acid
657,C1=CN(C=C1)CCCCC(=O)O,5-pyrrol-1-ylpentanoic acid
658,C1=COC(=C1)CCCCC(=O)O,5-(furan-2-yl)pentanoic acid
659,C1CCC(C1)CCC(=O)O,3-cyclopentylpropanoic acid
660,CC(C)(C)OC(=O)NCCCCCCCCCCCC(=O)O,12-[(2-methylpropan-2-yl)oxycarbonylamino]dodecanoic acid
661,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,"(9Z,12Z)-octadeca-9,12-dienoic acid"
662,CCCCCC(=O)O,hexanoic acid
663,CCCCCCC(=O)O,heptanoic acid
664,CCCCCCCCC#CCCCCCCCC(=O)O,octadec-9-ynoic acid
665,CCCCCCCCCCC(=O)O,Undecanoic Acid
666,COC(=O)C1=CC=C(C=C1)CCCCCC(=O)O,6-(4-methoxycarbonylphenyl)hexanoic acid
667,COC(=O)CCCCCCC(=O)O,8-methoxy-8-oxooctanoic acid
668,COC1=CC=C(C=C1)CCCCC(=O)O,5-(4-methoxyphenyl)pentanoic acid
669,COC1=CC=CC(=C1)CCCCC(=O)O,5-(3-methoxyphenyl)pentanoic acid
670,COC1=CC=CC=C1CCCCC(=O)O,5-(2-methoxyphenyl)pentanoic acid
671,O=C(O)CCCCCCCC,Nonanoic acid
672,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N1)CC(C)C,Cyclo(L-Leucyl-L-Leucyl)
673,O=C1NC(C(=O)NC1CC=2C=CC=CC2)CC(C)C,Cyclo(L-Phe-L-Leu)
674,O=C1NC(C(=O)NC1CCSC)CCSC,Cyclo(L-methionyl-L-methionine)
675,CC1=C(C(CC[C@@H]1O)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)[O-])/C)/C,All-Trans-(4S)-Hydroxyretinoate
676,CC(C)CCCC(C)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,"5beta-cholestane-3alpha,7alpha,12alpha-triol"
677,CC(C)CCCC(C)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,"5beta-cholestane-3alpha,7alpha-diol"
678,CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,alfacalcidol
679,CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,calciol
680,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,Castasterone
681,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2COC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,Brassinolide
682,C1=CC(=CC=C1C/C=N/O)O,(E)-4-Hydroxyphenylacetaldehyde Oxime
683,C1=CC(=CC=C1C/C=N\O)O,(Z)-(4-hydroxyphenyl)acetaldehyde oxime
684,C1=CC(=CC=C1CC#N)O,4-hydroxyphenylacetonitrile
685,C1=CC=C2C(=C1)C(=CN2)C/C=N/O,(E)-(Indol-3-Yl)Acetaldehyde Oxime
686,C1=CC=C2C(=C1)C(=CN2)C(=O)C#N,Indole-3-Carbonyl Nitrile
687,CC(=CCC[C@@](C)(C=C)O)C,R/S-Linalool
688,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,Beta-Sitosterol
689,C[C@H](CC[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,24-Epi-Campesterol
690,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC=C(C=C3)O)O)OC,(S)-N-Methylcoclaurine
691,CCC(CCC(C)C1CCC2C1(CCC3C2CCC4C3(CCCC4)C)C)C(C)C,A C29-steroid
692,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C,Cholestanol
693,C[C@H](CC[C@@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C,6-Oxocampestanol
694,C[C@H](CC[C@@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,Campesterol
695,C[C@H](CC[C@@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C,Campestanol
696,C1=CC=C2C(=C1)C(=CN2)CC=NO,(E)-(Indol-3-yl)acetaldehyde oxime
697,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,25-Hydroxycholesterol
698,C[C@H](CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)CO,27-Hydroxycholesterol
699,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,3Beta-Hydroxy-5Alpha-Androstan-17-One
700,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C)O,"5Alpha-Androstane-3Beta,17Beta-Diol"
701,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC=C4[C@@]3(CC[C@@H](C4)O)C,"Androst-5-En-3Beta,17Beta-Diol"
702,CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C,Farnesol
703,C1[C@H](OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O,Liquiritigenin
704,CC1CC(C(C(O1)OC2=C3C=CC4=CC=CC5=C4C3=C(C=C5)C=C2)O)N(C)C,"1-Pyrenyl 3,4,6-trideoxy-3-(dimethylamino)-beta-D-xylo-hexopyranoside"
705,CC1CC(C(C(O1)OC2CCCCCCCCCCCC2)O)N(C)C,"Cyclotridecyl 3,4,6-trideoxy-3-(dimethylamino)-beta-D-xylo-hexopyranoside"
706,CC1CC(C(C(O1)OC2CCCCCCCCCCCCC2)O)N(C)C,"Cyclotetradecyl 3,4,6-trideoxy-3-(dimethylamino)-beta-D-xylo-hexopyranoside"
707,CC1CC(C(C(O1)OC2CCCCCCCCCCCCCC2)O)N(C)C,"Cyclopentadecyl 3,4,6-trideoxy-3-(dimethylamino)-beta-D-xylo-hexopyranoside"
708,CCC1C(C=CC(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC2C(C(CC(O2)C)N(C)C)O)C)C)C,"6-[4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-14-ethyl-3,5,7,9,13-pentamethyl-1-oxacyclotetradec-11-ene-2,4,10-trione"
709,CC[C@@H]1[C@@H](/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)C)C,10-Deoxymethymycin
710,CC[C@@H]1[C@@H](/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)C)C,Narbomycin
711,O=C(OC1C(=C)CCOC(=O)CCCCC1C)C2=CC=C(C=C2)N3N=NC(=C3)CN(C)C,"Benzoic acid, 4-[4-[(dimethylamino)methyl]-1H-1,2,3-triazol-1-yl]-, (5S,6S)-6-methyl-4-methylene-11-oxo-5-oxacycloundecyl ester (ACI)"
712,O=C(OC1C(=C)CCOC(=O)CCCCC1C)C2=CC=CC(=C2)N3N=NC(=C3)CN(C)C,"Benzoic acid, 3-[4-[(dimethylamino)methyl]-1H-1,2,3-triazol-1-yl]-, (5R,6R)-6-methyl-4-methylene-11-oxo-5-oxacycloundecyl ester (ACI)"
713,O=C(OC1C(=C)CCOC(=O)CCCCC1C)C=2C=CC=CC2N3N=NC(=C3)CN(C)C,"Benzoic acid, 2-[4-[(dimethylamino)methyl]-1H-1,2,3-triazol-1-yl]-, (5R,6R)-6-methyl-4-methylene-11-oxo-5-oxacycloundecyl ester (ACI)"
714,O=C(OC1C(C)CCCCC(=O)OCCC21OC2)C3=CC=C(C=C3)N4N=NC(=C4)CN(C)C,"Benzoic acid, 4-[4-[(dimethylamino)methyl]-1H-1,2,3-triazol-1-yl]-, (3R,12S,13S)-12-methyl-7-oxo-1,6-dioxaspiro[2.10]tridec-13-yl ester (ACI)"
715,O=C(OC1C=CCCOC(=O)CCCCC1C)C2=CC=C(C=C2)N3N=NC(=C3)CN(C)C,"Benzoic acid, 4-[4-[(dimethylamino)methyl]-1H-1,2,3-triazol-1-yl]-, (4E,6S,7S)-7-methyl-12-oxooxacyclododec-4-en-6-yl ester (ACI)"
716,O=C(OC1C=CCCOC(=O)CCCCC1C)C=2C=CC=CC2N3N=NC(=C3)CN(C)C,"Benzoic acid, 2-[4-[(dimethylamino)methyl]-1H-1,2,3-triazol-1-yl]-, (4E,6S,7S)-7-methyl-12-oxooxacyclododec-4-en-6-yl ester (ACI)"
717,O=C1OCCC(=C)C(OC(=O)C(N2N=NC(=C2)CN(C)C)C)C(C)CCCC1,"1H-1,2,3-Triazole-1-acetic acid, 4-[(dimethylamino)methyl]-alpha-methyl-, (5S,6S)-6-methyl-4-methylene-11-oxo-5-oxacycloundecyl ester, (alphaR)- (ACI)"
718,O=C1OCCC=CC(OC(=O)C(N2N=NC(=C2)CN(CC)CC)C)C(C)CCCC1,"1H-1,2,3-Triazole-1-acetic acid, 4-[(diethylamino)methyl]-alpha-methyl-, (4E,6S,7S)-7-methyl-12-oxooxacyclododec-4-en-6-yl ester, (alphaR)- (ACI)"
719,CCSC1=CC=C(C=C1)C,1-(Ethylthio)-4-methylbenzene
720,C=1C=CC(=CC1)C2CC2C(C)C,"rel-[(1R,2S)-2-(1-Methylethyl)cyclopropyl]benzene"
721,C=1C=CC(=CC1)C2CC2CC,"rel-[(1R,2R)-2-Ethylcyclopropyl]benzene"
722,C=1C=CC(=CC1)C2CC2CCC,"rel-[(1R,2R)-2-Propylcyclopropyl]benzene"
723,CC1(C=CC(=O)C=C1)OO,"4-Hydroperoxy-4-methyl-2,5-cyclohexadien-1-one"
724,CC1=CC(C=C(C1=O)C)(C)OO,"4-Hydroperoxy-2,4,6-trimethyl-2,5-cyclohexadien-1-one"
725,CC1=CC(C=CC1=O)(C)OO,"4-hydroperoxy-2,4-dimethyl-2,5-cyclohexadien-1-one"
726,COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)OC,(-)-Arctigenin
727,FC(F)(F)C1=CC=C(C=C1)C2CC2CC,"rel-1-[(1R,2R)-2-Ethylcyclopropyl]-4-(trifluoromethyl)benzene"
728,O=C1C=CC(OO)(C=C1C(C)(C)C)C,"2-(1,1-Dimethylethyl)-4-hydroperoxy-4-methyl-2,5-cyclohexadien-1-one"
729,C1=CC=C(C=C1)N,Aniline
730,CC1CC1C2=CC=C(C=C2)C(F)(F)F,1-(2-Methylcyclopropyl)-4-(trifluoromethyl)benzene
731,CC1CC1C2=CC=CC=C2,(2-Methylcyclopropyl)benzene
732,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,Pentachlorobenzene
733,C1=C(C=C(C=C1Cl)Cl)Cl,"1,3,5-Trichlorobenzene"
734,C1=CC=C(C(=C1)Cl)Cl,"1,2-Dichlorobenzene"
735,C1C2CC3CC1CC(C2)(C3)N=[N+]=[N-],1-Azidoadamantane
736,C1C2CC3CC1CC(C2)C3,Adamantane
737,C1CC2CC1CC2=O,(-)-Norcamphor
738,C1CC2CCC1N2C(=O)OC3=CC=CC=C3,Phenyl 7-azabicyclo[2.2.1]heptane-7-carboxylate
739,C1CCCN(CCC1)C(=O)C2=CC=CC=C2,(Hexahydro-1(2H)-azocinyl)phenylmethanone
740,C=1C=CC(=CC1)C=CC,cis-beta-Methylstyrene
741,CC(C)(C)OC(=O)N1C2CCC1CC2,"1,1-Dimethylethyl 7-azabicyclo[2.2.1]heptane-7-carboxylate"
742,CC(C)C1=CC(=CC=C1)C(C)C,"1,3-Diisopropylbenzene"
743,CC(CCCCCCCCCCCC(=O)O)O,(13R)-13-Hydroxytetradecanoic acid
744,CC1(C2CCC1(C(=O)C2)C)C,(-)-Camphor
745,CC1(C2CCC1(C(=S)C2)C)C,Thiocamphor
746,CC1(C2CCC1(CC2)C)C,Bornane
747,CC12CCC(C1)CC2=O,"(1R,4S)-1-Methylbicyclo[2.2.1]heptan-2-one"
748,CC1CCCCN1C(=O)C2=CC=CC=C2,(2-Methyl-1-piperidinyl)phenylmethanone
749,CCC(CCCCCCCCCCC(=O)O)O,(12R)-12-Hydroxytetradecanoic acid
750,C[C@@]12C(C)(C)[C@@](CC1=S)(CC2)[H],"(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptane-2-thione"
751,C[C@@]12CC[C@@H](C1(C)C)CC2=O,"(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one"
752,O=C(C=1C=CC=CC1)N2C(C)CCCC2C,"N-Benzoyl-cis-2,6-dimethylpiperidine"
753,O=C1CC2C(=C)CC1(C)C2(C)C,"(1R,4S)-1,7,7-Trimethyl-5-methylenebicyclo[2.2.1]heptan-2-one"
754,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,Apigenin
755,C1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,Galangin
756,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,Naringenin
757,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,Tamarixetin
758,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,Hesperetin
759,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,Tangeretin
760,CC(C)CC[C@H]([C@@](C)([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)O)O,"(20R,22R)-20,22-Dihydroxycholesterol"
761,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,17Alpha-Hydroxyprogesterone
762,C=1C=CC(=CC1)CC,Ethyl-1-dbenzene
763,CC=CC1=CC=CC=C1,cis-beta-Methylstyrene
764,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-],"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoate"
765,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=O)/C)/C,All-Trans-Retinal
766,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,Arachidonic Acid
767,CCCCC/C=C\C/C=C\C/C=C\C=C\[C@H](CCCC(=O)[O-])OO,"(5S)-Hydroperoxy-(6E,8Z,11Z,14Z)-Eicosatetraenoate"
768,CCCCC/C=C\C[C@@H](/C=C/C=C\C/C=C\CCCC(=O)[O-])OO,"(12S)-Hydroperoxy-(5Z,8Z,10E,14Z)-Eicosatetraenoate"
769,CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O,"(5Z,8Z,11Z)-Eicosatrienoate"
770,CCCCC[C@@H](/C=C/C=C\C/C=C\C/C=C\CCCC(=O)[O-])OO,"(15S)-Hydroperoxy-(5Z,8Z,11Z,13E)-Eicosatetraenoate"
771,CCCCC[C@@H](/C=C/C=C\CCCCCCCC(=O)[O-])OO,"(13S)-Hydroperoxy-(9Z,11E)-Octadecadienoate"
772,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,Estrone
773,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,17Beta-Estradiol
774,CC(=O)NC1=CC=CC=C1,Acetanilide
775,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)O,17Alpha-Hydroxypregnenolone
776,CC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)O)O,"16Alpha,17Alpha-Dihydroxypregnenolone"
777,CC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O)O,"16Alpha,17Alpha-Dihydroxyprogesterone"
778,CCC1CCC2C1(CCC3C2CCC4C3(CCCC4)C)C,A C(21)-Steroid
779,CC1=CN=C2C=CC3=C(C2=N1)N=C(N3C)N,MeIQx
780,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,sunitinib
781,CN1C2=C(N=CC(=C2)C3=CC=CC=C3)N=C1N.Cl,PhIP
782,C1=CC(=CC=C1[N+](=O)[O-])O,4-Nitrophenol
783,C[C@]12[C@@]3(C)C([C@]4([C@@](C(O)=O)(CC3)CCC(C)(C)C4)[H])=CC[C@@]1([C@]5(C)[C@@](CC2)(C(C)(C)[C@@H](OP6(=O)O[C@H](CCO6)C7=CC(Cl)=CC=C7)CC5)[H])[H],"(3beta)-3-[[(2S,4R)-4-(3-Chlorophenyl)-2-oxido-1,3,2-dioxaphosphorinan-2-yl]oxy]olean-12-en-28-oic acid"
784,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,Progesterone
785,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,Testosterone
786,CCCCC/C=C\C/C=C\CC1C(O1)C/C=C\CCCC(=O)[O-],"8,9-Epoxy-(5Z,11Z,14Z)-Eicosatrienoate"
787,CC(C)C12CCC(O1)(CC2)C,"1,4-Cineole"
788,CC1(C2CCC(O1)(CC2)C)C,"1,8-Cineole"
789,CC1=C(C(=CC=C1)C)NC(=O)CN2CCCC2=O,Nefiracetam
790,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,Paclitaxel
791,CCC12CCC3C(C1C=CC2(C#C)O)CCC4=CC(=O)CCC34,Gestodene
792,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO,"N-(5Z,8Z,11Z,14Z-Eicosatetraenoyl)-Ethanolamine"
793,CCCNC1=C2C=CC=CC2=NC3=CC=CC=C31,N-Propyl-9-acridinamine
794,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,Albendazole
795,CCOP(=S)(OCC)SCS(=O)CC,Phorate sulfoxide
796,CNC1=C2C=CC=CC2=NC3=CC=CC=C31,N-Methyl-9-acridinamine
797,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,Fenbendazole
798,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,Quinine
799,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,Cortisone
800,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,Cortisol
801,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C,17Beta-Hydroxy-5Alpha-Androstan-3-One
802,O=C1OC(CC(O)=C1C(C=2C=CC=C(C2)NS(=O)(=O)C=3N=CN(C3)C)C(C)(C)C)(CCC=4C=CC=CC4)CCC,"N-[3-[1-[5,6-Dihydro-4-hydroxy-2-oxo-6-(2-phenylethyl)-6-propyl-2H-pyran-3-yl]-2,2-dimethylpropyl]phenyl]-1-methyl-1H-imidazole-4-sulfonamide"
803,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC(=C3O)O,Nataloe Emodin
804,C[C@H]1[C@@H]2CN3CCC4=C([C@@H]3C[C@@H]2C(=CO1)C(=O)OC)NC5=CC=CC=C45,Tetrahydroalstonine
805,C[C@H]1[C@H]2CN3CCC4=C([C@@H]3C[C@@H]2C(=CO1)C(=O)OC)NC5=CC=CC=C45,Ajmalicine
806,CC[C@]12CCCN3[C@H]1[C@]4(CC3)C5=CC=CC=C5NC4=C(C2)C(=O)OC,(+)-Vincadifformine
807,C/C=C\C=C\C[C@@H](C)CC/C=C(\C)/C=C/C(=C\1/C(=O)[C@@H](NC1=O)CC2=CC=C(C=C2)O)/[O-],"(3E,5S)-3-[(2E,4E,8S,10E,12Z)-1-hydroxy-4,8-dimethyltetradeca-2,4,10,12-tetraen-1-ylidene]-5-[(4-hydroxyphenyl)methyl]pyrrolidine-2,4-dione"
808,CC=C1C[N+]2=CCC1C(C3=C(CC2)C4=CC=CC=C4N3)(C=O)C(=O)OC,"3,17-didehydrostemmadenine"
809,CC=C1CN2CCC34C2CC1C(=C3NC5=CC=CC=C45)C=O,norfluorocurarine
810,C1CN2CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75,strychnine
811,COC1=CC2=C(C=C1)N3C4C25CCN6C5CC7C4C(CC3=O)OCC=C7C6,beta-colubrine
812,C1=CC=C2C(=C1)C(=CN2)CCN,Tryptamine
813,CC1=CC=CC=C1OC,2-Methylanisole
814,CCOC1=CC=CC=C1O,Guaethol
815,COC1=CC=CC(=C1O)O,3-Methoxycatechol
816,COC1=CC=CC=C1,Anisole
817,COC1=CC=CC=C1O,Guaiacol
818,CC=C(C)CCCCCCCC=CC=CC=CCC1=CC(=CC(=C1)O)O,soppiline B
819,CC(=O)N1C[C@@H](N(C[C@@H]1CC2=CC=CC=C2)C(=O)/C=C/C3=CC=CC=C3)CC4=CC(=C(C(=C4)OC)O)OC,hancockiamide B
820,COC1=CC(=CC(=C1O)OC)CC2CNC(CN2)CC3=CC=CC=C3,hancockiamide D
821,COC1=CC(=CC(=C1O)OC)CC2CNC(CN2C(=O)C=CC3=CC=CC=C3)CC4=CC=CC=C4,hancockiamide A
822,C1CC(C([C@]2([C@]1([C@@]3([C@@]([C@@H](C2)O)(C=4[C@@](CC3)([C@@](CC4)([C@@H]5C[C@@H](O[C@H]5OC(C)=O)[C@H]6C(C)(C)O6)[H])C)C)[H])C)[H])(C)C)=O,(21S)-21-acetyl-apo-melianone
