structure_index,pdb_name,drive_file_id,found_in_drive_metadata,is_trainable_in_exp003_manifest,trainable_rows,expected_size,exists,actual_size,size_match,looks_like_pdb,atom_lines,hetatm_lines,has_heme,has_fe,has_heme_and_fe,heme_line_count,fe_line_count,heme_resnames,fe_resnames
381440,381440.pdb,188qKzc4bJB_EbYT-rx_Wbeydw0CRjLd5,True,True,1,633067,True,633067,True,True,7956,2,False,False,False,0,0,,
381490,381490.pdb,12UKZ68EWuzYEBsxUMltNZxXzFRE-OOsf,True,True,1,640490,True,640490,True,True,8030,11,False,False,False,0,0,,
381592,381592.pdb,1dh74ZL5K1aawBEiRtmL4XE9LYgFlS0XZ,True,True,1,680342,True,680342,True,True,8554,0,False,False,False,0,0,,
381599,381599.pdb,1RxzqpxcGgeTYu2RqFMGGGOkW1tXS7_MV,True,True,1,642545,True,642545,True,True,8050,15,False,False,False,0,0,,
381630,381630.pdb,1tu0CANtF6QhopUScKHJIJwyyoQGamgsj,True,True,1,653676,True,653676,True,True,8179,21,False,False,False,0,0,,
381669,381669.pdb,16pMjF2pztbZeNkQHmoNbh8QlbM6vdKMy,True,True,1,663057,True,663057,True,True,8296,22,False,False,False,0,0,,
381683,381683.pdb,1FSCGan6QgOaKwX-_X1wPcweSPqd1keeZ,True,True,1,641217,True,641217,True,True,8009,26,False,False,False,0,0,,
381707,381707.pdb,1u4SDKtOYOM9keameSyX9AB-up6gLG2wB,True,True,1,642041,True,642041,True,True,8050,12,False,False,False,0,0,,
381712,381712.pdb,1BvMi6VBNKDviKUA9a4E3DRvqjIJzjLtL,True,True,1,546903,True,546903,True,True,6836,20,False,False,False,0,0,,
381770,381770.pdb,1q-rpPGiWIRqrL0zGx-d2zrlD1ckgBqzF,True,True,1,672015,True,672015,True,True,8447,2,False,False,False,0,0,,
381865,381865.pdb,1eWKgaAaSzGU_tPovOqj_sTY6lHC7FEBa,True,True,1,613175,True,613175,True,True,7680,15,False,False,False,0,0,,
381947,381947.pdb,15xjPKkzNyN1SemT5CN7ebHA52qDFrGi5,True,True,1,680579,True,680579,True,True,8539,9,False,False,False,0,0,,
382062,382062.pdb,1GHALTF_mmZ7s5ACgL-eK7dvBtzG1f99k,True,True,1,547713,True,547713,True,True,6836,25,False,False,False,0,0,,
382079,382079.pdb,1nlH6F0EGXc5f53s-a0un2WrR7xbJ8aam,True,True,1,653600,True,653600,True,True,8215,2,False,False,False,0,0,,
382101,382101.pdb,1gzsG3srfunlMBjMnBgMeQUwlAJEDpJHK,True,True,1,656212,True,656212,True,True,8209,22,False,False,False,0,0,,
382117,382117.pdb,13pQX_324kTAIDHpdwBJQtXSuf12IN1NY,True,True,1,620259,True,620259,True,True,7760,20,False,False,False,0,0,,
382144,382144.pdb,1eSOaYcEmqlheC9W8O3oKlrtaeYjpjM11,True,True,1,652652,True,652652,True,True,8187,10,False,False,False,0,0,,
382191,382191.pdb,1N4B1x8yTxpcinvaq6nQpFS4dYlWfL-pG,True,True,1,654124,True,654124,True,True,8187,20,False,False,False,0,0,,
382329,382329.pdb,1gG2ZaZN6fNtTCvS4NAtdjEQ-_YLXEnXc,True,True,1,648052,True,648052,True,True,8139,5,False,False,False,0,0,,
382385,382385.pdb,14kh8Uh6_lmgd60w-wG1wPf0A4FaE_rf6,True,True,1,628679,True,628679,True,True,7876,14,False,False,False,0,0,,
382480,382480.pdb,1Y01JfP11aCekC3oq_LPTgwYyqkpLQjwf,True,True,1,577679,True,577679,True,True,7244,9,False,False,False,0,0,,
382515,382515.pdb,10iYwOff-JjVLfQye2wkByqwDAJxTeevA,True,True,1,662155,True,662155,True,True,8267,29,False,False,False,0,0,,
382648,382648.pdb,1ucs7d-8KioDlORFCGUThRxHAW8sml0DK,True,True,1,615722,True,615722,True,True,7718,11,False,False,False,0,0,,
382658,382658.pdb,1SR-nE4aiOvZ7lmMLmxOCej1mND7iAjfm,True,True,1,628093,True,628093,True,True,7856,21,False,False,False,0,0,,
382671,382671.pdb,1RG431FYWMf6vQ_wCcpOwe-di9DCgGNt7,True,True,1,673130,True,673130,True,True,8461,2,False,False,False,0,0,,
382676,382676.pdb,1GMB5v9SI0ArJvnrnvjpgXTI28Ut_Pp9m,True,True,1,511526,True,511526,True,True,6324,48,False,False,False,0,0,,
382742,382742.pdb,151Ih3i57-YvZcOOBcQAC-mvQMkQXX7hG,True,True,1,695706,True,695706,True,True,8725,11,False,False,False,0,0,,
382745,382745.pdb,1pw--GqnszR9VPoWPjjFVaniZtQ77dntg,True,True,1,652278,True,652278,True,True,8165,19,False,False,False,0,0,,
382783,382783.pdb,1tfThfeIm3_R4FgTb37fFEetkWHbdf0IL,True,True,1,705122,True,705122,True,True,8827,21,False,False,False,0,0,,
382828,382828.pdb,1tVIRCXOyvmKxLnRuCj0-kogkzmTVfhuG,True,True,1,651892,True,651892,True,True,8139,29,False,False,False,0,0,,
382886,382886.pdb,1dagRqskqDc4rG-QyvypxtnPlesbTM8ms,True,True,1,653578,True,653578,True,True,8136,39,False,False,False,0,0,,
382905,382905.pdb,18yAH2Z4x-aVqD8x0ZpN3FpKhR_UR9DYH,True,True,1,640710,True,640710,True,True,8041,8,False,False,False,0,0,,
382923,382923.pdb,15V08LiC0ExMJsccRtAcYsWrcO6037wcH,True,True,1,642321,True,642321,True,True,8030,24,False,False,False,0,0,,
383002,383002.pdb,1rxik_lFmZ1McKKE4aRHQ1tdX5_JrC-2R,True,True,1,650284,True,650284,True,True,8139,20,False,False,False,0,0,,
383037,383037.pdb,1yqShx1UgiydVZrZJY1WRwkF-7gYquFRC,True,True,1,673526,True,673526,True,True,8453,8,False,False,False,0,0,,
383068,383068.pdb,1gpt99BwA_FKf5ufd19BhvbBCqeOhED8M,True,True,1,657030,True,657030,True,True,8197,31,False,False,False,0,0,,
383121,383121.pdb,1HAnj6Qlk0rKS-DxT1gbJ_dCJtWShZchl,True,True,1,656604,True,656604,True,True,8197,29,False,False,False,0,0,,
383229,383229.pdb,1uZCEhAh2ZCaR5waDOh5FsYMhgAE73V7_,True,True,1,646547,True,646547,True,True,8104,13,False,False,False,0,0,,
383445,383445.pdb,1laQ3f8Djis0L9Jt0est3CKHK5r_-H6RM,True,True,1,643761,True,643761,True,True,8050,23,False,False,False,0,0,,
383450,383450.pdb,1UyKJ_LLh3mTL17aZL3duLvDPdNjQPESe,True,True,1,633253,True,633253,True,True,7942,10,False,False,False,0,0,,
383458,383458.pdb,1VSRso8z2CI-Po6sUfVmD2a0Gin9FXuDc,True,True,1,632615,True,632615,True,True,7908,24,False,False,False,0,0,,
383532,383532.pdb,17rpMSQymk4w_LmlwHYH-YZvCNpgk1mcd,True,True,1,633449,True,633449,True,True,7926,20,False,False,False,0,0,,
383565,383565.pdb,1OALcBHXAHlJuBW3BccLtLhEBLcWs1N3G,True,True,1,680890,True,680890,True,True,8553,5,False,False,False,0,0,,
383610,383610.pdb,1S1rd21uOvpTr_rkfr6tP6D4B3q0P9sz9,True,True,1,634328,True,634328,True,True,7949,13,False,False,False,0,0,,
383711,383711.pdb,1zAeU0rIS0hXyNigju-lXlYZDytfI4t8j,True,True,1,647281,True,647281,True,True,8075,32,False,False,False,0,0,,
383782,383782.pdb,1hB2epuUwWILY8SKhWTQygx_NRAjoLf30,True,True,1,646780,True,646780,True,True,8030,48,False,False,False,0,0,,
383829,383829.pdb,1IDpVH8yOSE4CByiPCMUba7lHthKBbaRC,True,True,1,629076,True,629076,True,True,7862,23,False,False,False,0,0,,
384012,384012.pdb,1eXN6jsW3b2iTgj216w6UWUK0L2kimft2,True,True,1,683170,True,683170,True,True,8553,20,False,False,False,0,0,,
384031,384031.pdb,13VMvoggdYyNyN__ypHAph0dHqc4lVnFC,True,True,1,642495,True,642495,True,True,8038,21,False,False,False,0,0,,
384064,384064.pdb,1n11WbApJVZpd-JzwPM4cbopPLZcPQxkO,True,True,1,661906,True,661906,True,True,8277,24,False,False,False,0,0,,
384117,384117.pdb,1VGL71XyiZ4NjfYlsgZy7Y7HPkg-Wl_TZ,True,True,1,641625,True,641625,True,True,8009,29,False,False,False,0,0,,
384131,384131.pdb,1RTjjs6RFSD8wYvwrqWE1Y6-bPqwvDXec,True,True,1,665673,True,665673,True,True,8346,12,False,False,False,0,0,,
384161,384161.pdb,1HNJADHJO3XAIT86TrnkgN-DIjdpsVz82,True,True,1,646861,True,646861,True,True,8074,31,False,False,False,0,0,,
384170,384170.pdb,1Gsuwp_YErbYCz-lmoT73Wj8V7zaKO7QK,True,True,1,650862,True,650862,True,True,8128,28,False,False,False,0,0,,
384221,384221.pdb,104oRahAXOCAg457jB8UZyUDdflI2ZFJY,True,True,1,656853,True,656853,True,True,8201,29,False,False,False,0,0,,
384231,384231.pdb,114BbmUMfw972hzecuNg8zyrvtglKqxr_,True,True,1,653210,True,653210,True,True,8200,0,False,False,False,0,0,,
384309,384309.pdb,1w7_mmt3bTLIFy_iBAdNUB8OUVjw01UFp,True,True,1,653781,True,653781,True,True,8163,29,False,False,False,0,0,,
384359,384359.pdb,1pVmPbt81-byYed7paEy2BD7nieTQecey,True,True,1,635890,True,635890,True,True,7949,21,False,False,False,0,0,,
384392,384392.pdb,1mdecXrjkBPiOc6XSo_DH137UNfJT8dIl,True,True,1,663359,True,663359,True,True,8296,24,False,False,False,0,0,,
384412,384412.pdb,1KgNAXrXupTDz4DHKuUriZ4BQTTTQNRYy,True,True,1,683960,True,683960,True,True,8563,20,False,False,False,0,0,,
384424,384424.pdb,1FbtzaV8_dJzA6nZtFWAV1ML-lPi6ZH74,True,True,1,613763,True,613763,True,True,7692,13,False,False,False,0,0,,
384590,384590.pdb,1rZCIxrvBHJDXKOi5OD3U8E_wjunfUQMg,True,True,1,652583,True,652583,True,True,8165,21,False,False,False,0,0,,
384604,384604.pdb,1ePPq3SYGvTNHdndq5X5y_rAn_i3XybhC,True,True,1,654036,True,654036,True,True,8163,32,False,False,False,0,0,,
384756,384756.pdb,137MrZvJNaOrcx7hQmmuT52MCd14KJ3re,True,True,1,628172,True,628172,True,True,7861,16,False,False,False,0,0,,
384792,384792.pdb,1FKK_AXqA1GqUDJTSlyiqW57jom-zqBHc,True,True,1,635361,True,635361,True,True,7944,23,False,False,False,0,0,,
384847,384847.pdb,18QDqwDBHAj9R8c02xddhf8zy_4pAtB0O,True,True,1,662853,True,662853,True,True,8296,20,False,False,False,0,0,,
384911,384911.pdb,1ojmHXabrPB8rH2pd86Aj6uR-yazYAG0H,True,True,1,652998,True,652998,True,True,8165,24,False,False,False,0,0,,
384920,384920.pdb,1YPG6yuERb2wgDHRN77-MEWER80pcSQNM,True,True,1,658150,True,658150,True,True,8165,53,False,False,False,0,0,,
384938,384938.pdb,1ajgCw7rTq2q-laD71knV25TP0EQXTIyA,True,True,1,707012,True,707012,True,True,8827,31,False,False,False,0,0,,
384977,384977.pdb,1b30b-DdWs3Gs3jKaxqezsHg2Sk5oi4MQ,True,True,1,674741,True,674741,True,True,8434,26,False,False,False,0,0,,
384980,384980.pdb,1iPCQzJhBgz83OB_jlJwMKaKJoQ4G8BOF,True,True,1,643489,True,643489,True,True,7933,69,False,False,False,0,0,,
385006,385006.pdb,1lPBFmKlxfZdNdAXhIkC7dCsZHNYKKCW7,True,True,1,665016,True,665016,True,True,8359,2,False,False,False,0,0,,
385026,385026.pdb,16jmYMOgcezrt5uM4g91fVpPyJilXit-C,True,True,1,647397,True,647397,True,True,8102,20,False,False,False,0,0,,
385098,385098.pdb,1JAPt2JECfLzZbazQbrUto1cqh-B5HBu9,True,True,1,652782,True,652782,True,True,8170,15,False,False,False,0,0,,
385158,385158.pdb,1cWmij64x5sF-mDOw_7q3-F3PdRLmJ0Sb,True,True,1,665940,True,665940,True,True,8335,20,False,False,False,0,0,,
385181,385181.pdb,1kTevZavSDqyTSBItSYCJVMxUIhBCIJVW,True,True,1,641021,True,641021,True,True,8038,11,False,False,False,0,0,,
385222,385222.pdb,14cmCsaNXBIxoRkU_8Apt1Awn3GhkXl2K,True,True,1,651008,True,651008,True,True,8127,31,False,False,False,0,0,,
385298,385298.pdb,18qo5TLjKF7ETx7skSlak07wlFw1DsXVK,True,True,1,664012,True,664012,True,True,8335,7,False,False,False,0,0,,
385308,385308.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
385565,385565.pdb,1Jrh_MspfD1nOe2XxSPfnrDb0dai8ZjLF,True,True,1,652518,True,652518,True,True,8163,22,False,False,False,0,0,,
385592,385592.pdb,1MLOwEF8cZsCvSBVRdRIY8yRyVKjArDc6,True,True,1,643757,True,643757,True,True,8030,31,False,False,False,0,0,,
385633,385633.pdb,1doqnWvbJ1Yjy0XuuJTpKanNbnWbPdjIO,True,True,1,615283,True,615283,True,True,7646,40,False,False,False,0,0,,
385636,385636.pdb,1tIhBh4DmvQ9qQJQkZa2ngFQ-9kToxUMM,True,True,1,655479,True,655479,True,True,8203,18,False,False,False,0,0,,
385729,385729.pdb,1YDS5OBshwPAdc-hninOnaA4-vM_OxmYx,True,True,1,660523,True,660523,True,True,8284,11,False,False,False,0,0,,
385749,385749.pdb,1j7s1WncCniHsnWazb2224TNeCypkHwfi,True,True,1,643791,True,643791,True,True,8075,10,False,False,False,0,0,,
385809,385809.pdb,101FubYA6fa8rC7Z4yE64aOmbWHH19QF2,True,True,1,639514,True,639514,True,True,7929,53,False,False,False,0,0,,
385995,385995.pdb,1_dDM6gsnf76Q2q0eEPCWg_mxN87XzGYf,True,True,1,663959,True,663959,True,True,8296,27,False,False,False,0,0,,
386007,386007.pdb,1-hWLBw8bIJrktyb-md8s6JuFyKT3-KZk,True,True,1,593832,True,593832,True,True,7419,21,False,False,False,0,0,,
386025,386025.pdb,12jxiDLxgXEtBge43eRXQ3syQY4-zwIxG,True,True,1,669907,True,669907,True,True,8384,14,False,False,False,0,0,,
386038,386038.pdb,1UApgqaNnWkmNme1SWBtDGTvbojvCPJyX,True,True,1,655553,True,655553,True,True,8224,0,False,False,False,0,0,,
386060,386060.pdb,1iPdku-pID2TqO4Za749PfhPY9EWm3Xzx,True,True,1,630182,True,630182,True,True,7877,24,False,False,False,0,0,,
386085,386085.pdb,1ulU71MUKAvTTA1_WQ8evJtTJK4oL5FCg,True,True,1,659327,True,659327,True,True,8180,53,False,False,False,0,0,,
386099,386099.pdb,1UNhRBqOgbwRWcWta87qmjNGQuKDLRm3B,True,True,1,652696,True,652696,True,True,8165,22,False,False,False,0,0,,
386103,386103.pdb,1LsvdzUbLypa-nAtte4Naa3YRMSzBiFmH,True,True,1,641702,True,641702,True,True,8065,2,False,False,False,0,0,,
386144,386144.pdb,1c8MD95kpX-hnfruKUtEeRFAWkVF8XhL8,True,True,1,616945,True,616945,True,True,7718,20,False,False,False,0,0,,
386151,386151.pdb,161m4kalJZlWNjcW_Spx0T42Rzrv_-8Zz,True,True,1,647939,True,647939,True,True,8124,12,False,False,False,0,0,,
386180,386180.pdb,13tvhNJeVHikmegNEms73gzl7eohXzrtP,True,True,1,646296,True,646296,True,True,8074,26,False,False,False,0,0,,
386202,386202.pdb,1rXKZcxuK-ysndPrC-59j4BybnmM6Do4Y,True,True,1,618387,True,618387,True,True,7760,8,False,False,False,0,0,,
386241,386241.pdb,1bxPrYSIkcsc5YGn6VhZ_GLegFd_GebT2,True,True,1,640745,True,640745,True,True,8030,13,False,False,False,0,0,,
386286,386286.pdb,1tyriJ9ItaQQTugA1_8racWZrmyHa9xAO,True,True,1,673735,True,673735,True,True,8452,11,False,False,False,0,0,,
386293,386293.pdb,11RNco3Bkwwxwd0y1zZRMuB2VI9sIjPNp,True,True,1,661331,True,661331,True,True,8303,3,False,False,False,0,0,,
386319,386319.pdb,1ZzvMQquBHsZ6HXjj0qbQycTiINKkyZpE,True,True,1,546785,True,546785,True,True,6836,16,False,False,False,0,0,,
386328,386328.pdb,173zMWP678CeViqJn90WSG0nb4-tD31PK,True,True,1,603590,True,603590,True,True,7565,11,False,False,False,0,0,,
386373,386373.pdb,1jFu5QjPUB5D9X39hZHNhrL8gnPCa_WXo,True,True,1,633348,True,633348,True,True,7923,21,False,False,False,0,0,,
386536,386536.pdb,1hj8QMcgTMlyLSwQbirfu6SqY3LEnwhvK,True,True,1,644960,True,644960,True,True,8075,18,False,False,False,0,0,,
386541,386541.pdb,1lFHcbzc81Utrd3mx-uDwWXIlJr3FePpn,True,True,1,632129,True,632129,True,True,7926,11,False,False,False,0,0,,
386557,386557.pdb,1Ux0vZXm9tddejBnLdfSBAyoujYA2WDBA,True,True,1,616895,True,616895,True,True,7718,19,False,False,False,0,0,,
386678,386678.pdb,1PEDDI_ZE_RXalUxirZ3eiaBCnPV0J8Yf,True,True,1,671121,True,671121,True,True,8375,30,False,False,False,0,0,,
386790,386790.pdb,1eM73yWYXrGNqbz150WACPKdlZiOPcrAI,True,True,1,612414,True,612414,True,True,7661,20,False,False,False,0,0,,
386993,386993.pdb,1ah8uRIKjuOJwuyeSKGmyorSNl3L7XQbz,True,True,1,607827,True,607827,True,True,7636,3,False,False,False,0,0,,
387013,387013.pdb,1rlyO5IfG5VDqAmgesXb4bWKyniJYpY7L,True,True,1,679706,True,679706,True,True,8509,20,False,False,False,0,0,,
387031,387031.pdb,1aOoAqQrhravfHOe0xum35WFw2AIKWTJs,True,True,1,650942,True,650942,True,True,8125,30,False,False,False,0,0,,
387067,387067.pdb,1VYVqLyvhRv4c4s9Jh4F1RvmtegRwkEot,True,True,1,638333,True,638333,True,True,8007,0,False,False,False,0,0,,
387109,387109.pdb,1vcYKY_YfCOg-v8vL5t9jzRNC-AO44Wp4,True,True,1,645070,True,645070,True,True,8089,11,False,False,False,0,0,,
387236,387236.pdb,1pdFABQgn4UwHyxWsiRfJmiTOpELFQDWI,True,True,1,645228,True,645228,True,True,8074,18,False,False,False,0,0,,
387240,387240.pdb,1Ibg_bPiXAApGENWdeKMo8LhsCRhb4tVU,True,True,1,608769,True,608769,True,True,7646,4,False,False,False,0,0,,
387325,387325.pdb,148yt35Ih4sN9jxrQNZy8CyHCmlQ_sNhM,True,True,1,669048,True,669048,True,True,8375,20,False,False,False,0,0,,
387387,387387.pdb,1u39fRjYyEEAxNdOTsBTjQAM42zPQ_zZz,True,True,1,643134,True,643134,True,True,7933,67,False,False,False,0,0,,
387428,387428.pdb,1CunD_pnrEuf-EQd_MO9__tFzJ8ODEjwp,True,True,1,663679,True,663679,True,True,8328,9,False,False,False,0,0,,
387444,387444.pdb,1fVtKXQKcnQDTCRBRp0oLFj9OC7j9960C,True,True,1,655496,True,655496,True,True,8184,29,False,False,False,0,0,,
387445,387445.pdb,1Gdps6-VFHu62payo0sNvwe88pPAwCvm_,True,True,1,636181,True,636181,True,True,7942,28,False,False,False,0,0,,
387534,387534.pdb,1m3TFmAlhAP7Xkx6HIdaLXqIHs08e6Xol,True,True,1,660746,True,660746,True,True,8197,53,False,False,False,0,0,,
387618,387618.pdb,1Md8rvrO_u5TPPFT9nrPGdib5gQ2Jcjuf,True,True,1,654338,True,654338,True,True,8165,28,False,False,False,0,0,,
387625,387625.pdb,1zNOLO71cKallI07rYWKlr9fa5JcDLHPf,True,True,1,683824,True,683824,True,True,8561,14,False,False,False,0,0,,
387630,387630.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
387636,387636.pdb,1fFQD6tlqDN3zau6YgVwS_krE71Jm8Y7b,True,True,1,674185,True,674185,True,True,8434,23,False,False,False,0,0,,
387645,387645.pdb,1LCAJpzTRU99VDloob_QjTRfCVjP9iufz,True,True,1,621667,True,621667,True,True,7760,28,False,False,False,0,0,,
387668,387668.pdb,1wt4bMeJBsMx5OT3stlKKieJJS3bHYkCV,True,True,1,643455,True,643455,True,True,8050,20,False,False,False,0,0,,
387682,387682.pdb,1n1TVC1MTCuRZ94o3ppHuawIDFcJwsg1A,True,True,1,632836,True,632836,True,True,7935,11,False,False,False,0,0,,
387752,387752.pdb,1fQ1feoSpRIXTm-NDgyV2xbXC11ETRp3X,True,True,1,500460,True,500460,True,True,6263,13,False,False,False,0,0,,
387797,387797.pdb,125GQz69Rpw7oSewO_7VcVN6UUUg73OnD,True,True,1,635851,True,635851,True,True,7956,20,False,False,False,0,0,,
387833,387833.pdb,1T1ohqiR317wCxVxBIzIg3iGtgTwKQjK5,True,True,1,637772,True,637772,True,True,7979,21,False,False,False,0,0,,
387909,387909.pdb,1saFyzKhe6DvR7b0jvzF3ifoALb9hJGvJ,True,True,1,580975,True,580975,True,True,7244,31,False,False,False,0,0,,
387970,387970.pdb,1mQYEb-t3ysKwq_0W3hb2q0j08zWJRG75,True,True,1,615577,True,615577,True,True,7718,11,False,False,False,0,0,,
388130,388130.pdb,1LrQW43roogKbNZIcNzTR009BAtGUycuo,True,True,1,651691,True,651691,True,True,8156,20,False,False,False,0,0,,
388252,388252.pdb,1-Ch03ulGAD-zpRnXWaFRPsbiCp4OXwUY,True,True,1,529941,True,529941,True,True,6601,29,False,False,False,0,0,,
388270,388270.pdb,1ilBClLvu9hhqVtdN_ZFsDS1A7QcONWDM,True,True,1,637364,True,637364,True,True,7979,18,False,False,False,0,0,,
388323,388323.pdb,1q9bTZR_n8ZgHXdPrDe_-mdDlExosSJHm,True,True,1,679667,True,679667,True,True,8539,3,False,False,False,0,0,,
388417,388417.pdb,1RGrIos9Dz2iJJsANglWiVrcnwWzpaOw6,True,True,1,629930,True,629930,True,True,7862,29,False,False,False,0,0,,
388430,388430.pdb,1xgc0wG_p9GGFH42EqrnYiAaXoogOXRlL,True,True,1,640773,True,640773,True,True,8038,10,False,False,False,0,0,,
388608,388608.pdb,1DInbJGhu6J20fih_weG4H1u8BDYK039L,True,True,1,674410,True,674410,True,True,8450,16,False,False,False,0,0,,
388611,388611.pdb,1qJpeG6U8wZObVgPS4KXtJbcVb8smQBBp,True,True,1,651060,True,651060,True,True,8143,22,False,False,False,0,0,,
388655,388655.pdb,1a4cl-FDcpCbz15I4KmymLRXTJLAU1-7z,True,True,1,638882,True,638882,True,True,7989,23,False,False,False,0,0,,
388821,388821.pdb,1i6cmRBdAOrv5FTJWnuQBwrrVApPp32ip,True,True,1,593542,True,593542,True,True,7419,22,False,False,False,0,0,,
388850,388850.pdb,1V0Ju4XH21gMYTy7eLlnhFZze6J0BCJ5H,True,True,1,664159,True,664159,True,True,8296,28,False,False,False,0,0,,
388980,388980.pdb,1ez8d87li7oIByXnp5KkuLEHhC962z0ha,True,True,1,673831,True,673831,True,True,8452,11,False,False,False,0,0,,
388982,388982.pdb,1OFPWl6ykHMDVDpfROdiHj5eweE33BBe7,True,True,1,684113,True,684113,True,True,8563,21,False,False,False,0,0,,
389007,389007.pdb,15mSnVpO0Kvq_I_iWrL893iF_J6Scyn47,True,True,1,660644,True,660644,True,True,8279,15,False,False,False,0,0,,
389034,389034.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
389068,389068.pdb,1Kth7nEVtFyZD3Z2fEVGRez-rQBccrpir,True,True,1,631222,True,631222,True,True,7934,0,False,False,False,0,0,,
389128,389128.pdb,1XqWMsdIw4tu8byBQ0fAKIaYwdt6zsZGj,True,True,1,654519,True,654519,True,True,8179,22,False,False,False,0,0,,
389167,389167.pdb,1YKA6yVIG3pUF-KLIj-00jd-OBCxRgQBP,True,True,1,666668,True,666668,True,True,8334,24,False,False,False,0,0,,
389178,389178.pdb,1NR3uRbD7Owg0p8aWvI7EhfWnsQZubymb,True,True,1,647872,True,647872,True,True,8143,2,False,False,False,0,0,,
389190,389190.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
389266,389266.pdb,15DA8StwuXHPpWek2WFmCuCLshdTW9Pay,True,True,1,634695,True,634695,True,True,7957,0,False,False,False,0,0,,
389349,389349.pdb,1jM3HgzClCG4rSsqeahjRpoeD_z_gRTLy,True,True,1,547359,True,547359,True,True,6836,23,False,False,False,0,0,,
389403,389403.pdb,1b5emT_7mplv8o8AWMymoeduW90citfai,True,True,1,673729,True,673729,True,True,8434,20,False,False,False,0,0,,
389410,389410.pdb,1kf4h9DmSvs6VCFVVuhGynw0ttnQOHdBM,True,True,1,608071,True,608071,True,True,7580,31,False,False,False,0,0,,
389473,389473.pdb,1pqWfVptnSGhm-k9V3x8p_W4n1boN87Ze,True,True,1,653848,True,653848,True,True,8195,14,False,False,False,0,0,,
389536,389536.pdb,1Y9QrU8ZGJtlNPezcGBJKOTYH0swPMZXE,True,True,1,666428,True,666428,True,True,8335,20,False,False,False,0,0,,
389629,389629.pdb,1RoB5w4tSiczFz4KIbMjT5O2DYcuTtfJD,True,True,1,630369,True,630369,True,True,7862,31,False,False,False,0,0,,
389661,389661.pdb,1Vd4j-T1105DjzjWd9TQuWBTvns8YU0O0,True,True,1,642768,True,642768,True,True,8045,18,False,False,False,0,0,,
389667,389667.pdb,1ZFj_BU6OMiPpqkNYsaFCsbltGd3YlOOC,True,True,1,654206,True,654206,True,True,8165,31,False,False,False,0,0,,
389672,389672.pdb,1SJv2MsLXaztSzMC1QJfFZB8qeCe2WQkd,True,True,1,665604,True,665604,True,True,8343,14,False,False,False,0,0,,
389694,389694.pdb,1HlIzup0iJZawZVK99Cf3idC9Moq6Ef4k,True,True,1,666548,True,666548,True,True,8335,24,False,False,False,0,0,,
389757,389757.pdb,1Gt_qOguUqrV04z0o9DKjRbaM55hoG25T,True,True,1,675477,True,675477,True,True,8450,23,False,False,False,0,0,,
389827,389827.pdb,1BuCWmZ1woFaiBkP7dHf2UAbFYaXdPUN9,True,True,1,636119,True,636119,True,True,7958,21,False,False,False,0,0,,
389955,389955.pdb,1o-rqhQAq66oZbheIbPK3UMwtgkGc2mCC,True,True,1,633706,True,633706,True,True,7929,20,False,False,False,0,0,,
390086,390086.pdb,1SBEqdnWTmBztsi37Vp3d7WuQFy0s0bpR,True,True,1,685214,True,685214,True,True,8553,31,False,False,False,0,0,,
390115,390115.pdb,1GLPIDnt3sLEgwgcmqiQG_Qnr5XTNtGYG,True,True,1,617193,True,617193,True,True,7698,32,False,False,False,0,0,,
390133,390133.pdb,1jOU_NAsyq7LAXMh4jEjcpQOz7ZiK3PW4,True,True,1,608617,True,608617,True,True,7646,3,False,False,False,0,0,,
390205,390205.pdb,1KciULtpScZ8nfLV_JC6aulOIYYX4aI6S,True,True,1,659169,True,659169,True,True,8178,53,False,False,False,0,0,,
390299,390299.pdb,1QG4u0tn4yP7pHoAPt4Pz6zUyvN_J4MIn,True,True,1,506827,True,506827,True,True,6344,12,False,False,False,0,0,,
390316,390316.pdb,1QxPbgj9QDdiJVsKzukTbG7zSCmtcE_3R,True,True,1,640079,True,640079,True,True,8008,21,False,False,False,0,0,,
390332,390332.pdb,1jt0EzvuLUh6ngLGGyucx_NL3BnmbJo7x,True,True,1,647890,True,647890,True,True,8125,11,False,False,False,0,0,,
390361,390361.pdb,1lsk1l7I8aI1wuB8SdrAx-usw76WSCh67,True,True,1,653685,True,653685,True,True,8073,65,False,False,False,0,0,,
390374,390374.pdb,1rVv9HjsNleFHkHIwnZP4TmwEPGi72z-n,True,True,1,662277,True,662277,True,True,8290,20,False,False,False,0,0,,
390507,390507.pdb,1vvDCY231-DS2y_7p2OVu-faK2SohKn-G,True,True,1,687020,True,687020,True,True,8509,59,False,False,False,0,0,,
390531,390531.pdb,1k6EZGJVzPmJybwE_t8dp3OhnbRaMy6UO,True,True,1,635143,True,635143,True,True,7960,13,False,False,False,0,0,,
390545,390545.pdb,1nYj8WA82R6ciyAn0rXJM0dyakRS46sB9,True,True,1,625550,True,625550,True,True,7817,24,False,False,False,0,0,,
390581,390581.pdb,1Qm2xhWHzTznPIwu_ojVTFZaxF50-ancQ,True,True,1,628825,True,628825,True,True,7862,23,False,False,False,0,0,,
