structure_index,pdb_name,drive_file_id,stable_id,file_size,found_in_drivefs_metadata,found_in_drive_metadata,drive_path,p450_data_rows,p450_positive_rows,p450_unique_enzyme_count,p450_uniprots,is_trainable_in_exp003_manifest,trainable_rows,trainable_positive_rows,trainable_splits
345603,345603.pdb,1zqSfiTq62dSToSC8YLrVj945iS49vBlT,350184,651856,True,True,ESIBank/brenda/structure/complex/345603.pdb,1,0,1,Q9N0U7,True,1,0,train
345604,345604.pdb,1SExkhvKQpsXnMt7-l97m6FpaAeVjvSSa,352232,699547,True,True,ESIBank/brenda/structure/complex/345604.pdb,1,0,1,Q9VUF8,True,1,0,train
345686,345686.pdb,151ystD1PQF-dhdWdiQUAJLkOEHBfBuwL,350323,634990,True,True,ESIBank/brenda/structure/complex/345686.pdb,1,0,1,O35084,True,1,0,test
345721,345721.pdb,1ZR1mJ2mJxCOZudBOshrysxOR2Mo-ObNN,350080,647147,True,True,ESIBank/brenda/structure/complex/345721.pdb,1,0,1,Q9GJX5,True,1,0,train
345764,345764.pdb,14vY0i0J7ZuBkPfs8J1aj0tuDGB-FsVGH,350091,654530,True,True,ESIBank/brenda/structure/complex/345764.pdb,1,0,1,Q2XVA1,True,1,0,train
345783,345783.pdb,14BCmlCLiTijUuyVbf2M_w_w0JcX84Ohh,350208,660109,True,True,ESIBank/brenda/structure/complex/345783.pdb,1,0,1,P98183,True,1,0,train
345799,345799.pdb,16OxyYnisEa3SsF1t-kDUeRPOFxZnPP5M,350426,624080,True,True,ESIBank/brenda/structure/complex/345799.pdb,1,0,1,A8CDR5,True,1,0,train
345827,345827.pdb,1A3aKi4GjaDdZ6H5x7O7ubIc5vcm99_ci,349946,674478,True,True,ESIBank/brenda/structure/complex/345827.pdb,1,0,1,B8QHP5,True,1,0,train
345858,345858.pdb,1JwjLjaVJEr_bxZVpjnbM1Mk8-5nXGa7J,350311,634589,True,True,ESIBank/brenda/structure/complex/345858.pdb,1,0,1,O23051,True,1,0,train
345894,345894.pdb,1xo_KyvW6heroYgiAXU3AcZO-pwbKewxC,350098,645736,True,True,ESIBank/brenda/structure/complex/345894.pdb,1,0,1,Q6VVX0,True,1,0,train
345927,345927.pdb,1SniFF2t4lSqU0XdV6xfXSXsvHPbJsgxj,346740,514758,True,True,ESIBank/brenda/structure/complex/345927.pdb,1,0,1,Q59723,True,1,0,train
345929,345929.pdb,1CcWYJeOCELRhaZdlfqHwcIZm-FCCADwm,350781,674545,True,True,ESIBank/brenda/structure/complex/345929.pdb,1,0,1,Q64441,True,1,0,train
345975,345975.pdb,1X_xx1F1FK2Per0kMt8S8qRjVrAPSUmv9,348565,498940,True,True,ESIBank/brenda/structure/complex/345975.pdb,1,0,1,P23295,True,1,0,train
346005,346005.pdb,1MReVnLrMyOcGE4C29uT7masHOTWeFxAP,350270,638734,True,True,ESIBank/brenda/structure/complex/346005.pdb,1,0,1,P00191,True,1,0,train
346170,346170.pdb,10jeeEWXdwBDFzfY-K81-5DiAyOW1CTVR,350020,649268,True,True,ESIBank/brenda/structure/complex/346170.pdb,1,0,1,P51589,True,1,0,train
346173,346173.pdb,1O5C8iRUK-prsNJrZ7KqJsREOinesPqPo,348511,545941,True,True,ESIBank/brenda/structure/complex/346173.pdb,1,0,1,Q63688,True,1,0,train
346235,346235.pdb,1h0-WK_9JzeQFCWuFzrpRhPKFgHDfLexm,350740,676744,True,True,ESIBank/brenda/structure/complex/346235.pdb,1,0,1,Q9SXS3,True,1,0,train
346340,346340.pdb,1U1Ftbzt9nlM1OQmZ1na6Bx3ytEimRdlb,346806,506619,True,True,ESIBank/brenda/structure/complex/346340.pdb,1,0,1,Q8VQF6,True,1,0,train
346384,346384.pdb,1OxEVivHGc710LglElNZWnSamjmTmsPee,350743,676723,True,True,ESIBank/brenda/structure/complex/346384.pdb,1,0,1,Q09128,True,1,0,train
346483,346483.pdb,1lF0HWHRWocrk7vlLZi2vJsxovPIPJSMa,350242,655438,True,True,ESIBank/brenda/structure/complex/346483.pdb,1,0,1,Q64148,True,1,0,val
346560,346560.pdb,1ewcMV6EZwMHIwqXIm6KX-QSB-tvEQGrn,346787,506771,True,True,ESIBank/brenda/structure/complex/346560.pdb,1,0,1,Q8VQF6,True,1,0,train
346563,346563.pdb,1U_mpk0M9gSWD_DsPMJtaDIGCv0yzYTBh,350327,632860,True,True,ESIBank/brenda/structure/complex/346563.pdb,1,0,1,O35084,True,1,0,test
346591,346591.pdb,1IFteziACAjvHg3wuLwXM_z5BxDgmmXJg,350335,633638,True,True,ESIBank/brenda/structure/complex/346591.pdb,1,0,1,O64698,True,1,0,train
346666,346666.pdb,1kW2Q12E6FDIeH2_-53PD4TSrHbH9SGd-,350148,643973,True,True,ESIBank/brenda/structure/complex/346666.pdb,1,0,1,P08683,True,1,0,train
346712,346712.pdb,1Zk1U23_YzcEX8MCZpvJzJvqRVUxCYixp,350389,628385,True,True,ESIBank/brenda/structure/complex/346712.pdb,1,0,1,A0A0Y0GRS3,True,1,0,train
346729,346729.pdb,1w2lk-dYPceI12HOADbdtTSPUcyyQLLbw,350143,644152,True,True,ESIBank/brenda/structure/complex/346729.pdb,1,0,1,O65782,True,1,0,test
346914,346914.pdb,1xZqsLgEyZN_FyOqWRLW7U2NBKdLsBomz,350245,639958,True,True,ESIBank/brenda/structure/complex/346914.pdb,1,0,1,Q64562,True,1,0,train
346947,346947.pdb,1QnJ5Bv3N7rOuunGozmNPs1omwsSZhsuF,350233,668088,True,True,ESIBank/brenda/structure/complex/346947.pdb,1,0,1,Q9LSF8,True,1,0,train
346956,346956.pdb,1qHduudTLcEHBxINhpFGmSB7NDz3Fhpm3,350240,650157,True,True,ESIBank/brenda/structure/complex/346956.pdb,1,0,1,Q50LH4,True,1,0,train
346982,346982.pdb,1aQJ2Ry40j1pvKvlsDk9hZxzT8dStVB7i,350011,649280,True,True,ESIBank/brenda/structure/complex/346982.pdb,1,0,1,B1NF19,True,1,0,train
347000,347000.pdb,1Ri0LB_HWZu92xNbQqIk-x52SkQt2c-qO,350419,625309,True,True,ESIBank/brenda/structure/complex/347000.pdb,1,0,1,D5JBW9,True,1,0,train
347051,347051.pdb,11I2Lf7FpWNjh0fft52s4jvz1_qP0Jwz1,350097,652526,True,True,ESIBank/brenda/structure/complex/347051.pdb,1,0,1,P05093,True,1,0,test
347077,347077.pdb,,,,False,False,ESIBank/brenda/structure/complex/347077.pdb,1,0,1,A0A1D6GQ67,False,0,0,
347170,347170.pdb,1AFQsoeLWxu1U9qPAG2tXDk5M3Xfo0dCQ,349950,673987,True,True,ESIBank/brenda/structure/complex/347170.pdb,1,0,1,A0A068Q609,True,1,0,val
347212,347212.pdb,10fGoSw4zwSJCJX93YL9Ctzyig3oo4OD-,350759,676009,True,True,ESIBank/brenda/structure/complex/347212.pdb,1,0,1,Q08477,True,1,0,train
347218,347218.pdb,1CJhF9BHhE7N6MFx4SSSrwKpNPLMlHF80,350274,659016,True,True,ESIBank/brenda/structure/complex/347218.pdb,1,0,1,Q42600,True,1,0,train
347235,347235.pdb,1kVTvt4EdbZ_FzvZWZkutIFv_OlqJyPWl,350272,638630,True,True,ESIBank/brenda/structure/complex/347235.pdb,1,0,1,Q64562,True,1,0,train
347264,347264.pdb,1Fi3n8cNC8Bq1abr5acJ0EXirBwRuHhdc,350029,665505,True,True,ESIBank/brenda/structure/complex/347264.pdb,1,0,1,A0A0G2RKY1,True,1,0,train
347282,347282.pdb,1ezCVsUEHppWU0z_jzHx9Zc4Zo8h0Jyba,350123,654486,True,True,ESIBank/brenda/structure/complex/347282.pdb,1,0,1,P15150,True,1,0,train
347298,347298.pdb,1R3p6ih0DRFaFQaSCMzxcj5MkFddM9dj4,350278,653688,True,True,ESIBank/brenda/structure/complex/347298.pdb,1,0,1,Q9LNJ4,True,1,0,train
347326,347326.pdb,1Abco36JrzX8wY94lF61H2lZoCd2yhNaB,350282,651110,True,True,ESIBank/brenda/structure/complex/347326.pdb,1,0,1,P05093,True,1,0,test
347338,347338.pdb,1HuEOH4hEsUeOsjhPev6LMpll0nrksNxj,350219,641346,True,True,ESIBank/brenda/structure/complex/347338.pdb,1,0,1,Q9SD85,True,1,0,test
347353,347353.pdb,14fJSphtDaM9vri7OGcsy1pUy_oIwH3oV,350241,640127,True,True,ESIBank/brenda/structure/complex/347353.pdb,1,0,1,Q8VWZ7,True,1,0,train
347368,347368.pdb,1TTJ-FXRRfnekcGT3J8Vib8s9XuVgSyAj,349953,673424,True,True,ESIBank/brenda/structure/complex/347368.pdb,1,0,1,A0A068Q609,True,1,0,train
347402,347402.pdb,1S9AwJPatq_y4QGE9aoor9jJl3bH-hskP,350365,630631,True,True,ESIBank/brenda/structure/complex/347402.pdb,1,0,1,F8S1H3,True,1,0,train
347431,347431.pdb,1VQp_OPNF02T-kvlj-Y4TmK0einbqHa_S,350427,624224,True,True,ESIBank/brenda/structure/complex/347431.pdb,1,0,1,A8CDR5,True,1,0,val
347504,347504.pdb,12zz-SNS_fSjBj8dymonTqEUuyhjNIVKC,350087,656557,True,True,ESIBank/brenda/structure/complex/347504.pdb,1,0,1,P98183,True,1,0,train
347507,347507.pdb,1bYABzz-s_EiDb1R-3lAmHBkvaYwj2mIJ,350165,651901,True,True,ESIBank/brenda/structure/complex/347507.pdb,1,0,1,P51589,True,1,0,test
347510,347510.pdb,1iE6a2xP9mlK80bnTmFiEDz0Ane7vlcaR,350153,650415,True,True,ESIBank/brenda/structure/complex/347510.pdb,1,0,1,C0SPF7,True,1,0,test
347528,347528.pdb,1jYe1FC8JGYDLDdeDNeD7aWolQDGUIE5c,350197,641662,True,True,ESIBank/brenda/structure/complex/347528.pdb,1,0,1,A6YIH8,True,1,0,val
347580,347580.pdb,,,,False,False,ESIBank/brenda/structure/complex/347580.pdb,1,0,1,Q07973,False,0,0,
347613,347613.pdb,1NF25xTm9nhXrCGxVFe2tvWzrwvNwE7z6,348222,667395,True,True,ESIBank/brenda/structure/complex/347613.pdb,1,0,1,A0A0G2RKY1,True,1,0,train
347621,347621.pdb,1-l44WDF9vLoiNMDcYGY_rZiZG940djd8,348167,647532,True,True,ESIBank/brenda/structure/complex/347621.pdb,1,0,1,P11715,True,1,0,train
347630,347630.pdb,1YyAE0ZEV12Vw1YmKjzP4dEz6EZH8_Fkc,348166,627249,True,True,ESIBank/brenda/structure/complex/347630.pdb,1,0,1,P11371,True,1,0,val
347639,347639.pdb,1R3kYNIqj2Jtn1sextHQZlHy3Esiomzjg,350762,675457,True,True,ESIBank/brenda/structure/complex/347639.pdb,1,0,1,Q08477,True,1,0,test
347697,347697.pdb,1XPL5Xm0wLvHhWMU6dd3PkS7TRnMOAONX,350717,678017,True,True,ESIBank/brenda/structure/complex/347697.pdb,1,0,1,P78329,True,1,0,test
347699,347699.pdb,1OGd77QQyeOfGiVS5snPvM5yiOrO3om3p,348137,631359,True,True,ESIBank/brenda/structure/complex/347699.pdb,1,0,1,Q9AXH9,True,1,0,train
347735,347735.pdb,1kdy3789eYvyfM1baEp9OwCFi6PWnDBSB,348322,643588,True,True,ESIBank/brenda/structure/complex/347735.pdb,1,0,1,Q8W3Y5,True,1,0,test
347770,347770.pdb,1fvjdxBJ3Z-5AQBqc0foZ-bbOAOGZbR8m,348134,632578,True,True,ESIBank/brenda/structure/complex/347770.pdb,1,0,1,P47195,True,1,0,train
347899,347899.pdb,1VoR0_IDOuNCSKMeDmRNoanizBQC7EFW-,348398,634495,True,True,ESIBank/brenda/structure/complex/347899.pdb,1,0,1,Q9XHE8,True,1,0,train
347910,347910.pdb,1INDtZzsDl_fNle3cqR1R144o46YzONcP,348284,655700,True,True,ESIBank/brenda/structure/complex/347910.pdb,1,0,1,P15150,True,1,0,val
347967,347967.pdb,1Wd1KBBrxdXlKYXWGGt7od8ubMEk9Ioe3,348140,629590,True,True,ESIBank/brenda/structure/complex/347967.pdb,1,0,1,Q9AXH9,True,1,0,train
347993,347993.pdb,1NKq36Vrf6VkFh_U-DYdwd6SPFu7mozon,348319,665465,True,True,ESIBank/brenda/structure/complex/347993.pdb,1,0,1,O48958,True,1,0,test
348029,348029.pdb,1hZ85eycbw5lTGig8OZXzd20tY_FY8A-d,348367,654382,True,True,ESIBank/brenda/structure/complex/348029.pdb,1,0,1,P15150,True,1,0,train
348073,348073.pdb,1OATT678vJM6JVJL_AZJHYdYLhfgkWneW,348200,658898,True,True,ESIBank/brenda/structure/complex/348073.pdb,1,0,1,O88962,True,1,0,train
348160,348160.pdb,1Wwv2HZpS9gAZOms_7rbLKqnAlM1iqX50,348131,651309,True,True,ESIBank/brenda/structure/complex/348160.pdb,1,0,1,P19100,True,1,0,test
348288,348288.pdb,1fjD3fmkfQfc373qeA3sMECoPf5nJiwGN,348314,636044,True,True,ESIBank/brenda/structure/complex/348288.pdb,1,0,1,P00191,True,1,0,train
348325,348325.pdb,1xHvQRAJYuIlIb38VCNHAXnZAPGKsyQWk,352321,695585,True,True,ESIBank/brenda/structure/complex/348325.pdb,1,0,1,I3V6B7,True,1,0,train
348345,348345.pdb,1XOCKgkGYLEN7vEjPkc7dVhySkdtFAoB0,348148,659984,True,True,ESIBank/brenda/structure/complex/348345.pdb,1,0,1,Q9XHC6,True,1,0,train
348361,348361.pdb,1XZove8Z2QVIEqqmHsaL3wR1Wd3Z1G9wF,348351,635557,True,True,ESIBank/brenda/structure/complex/348361.pdb,1,0,1,O23051,True,1,0,train
348370,348370.pdb,1O3TIeTzVC-ZV4pFdH6VYSBVVzxUs552n,348321,577975,True,True,ESIBank/brenda/structure/complex/348370.pdb,1,0,1,A0A0S1TP26,True,1,0,test
348429,348429.pdb,1TGfr76niNqa7U2aor-EyrWgCVmV9PSwo,348286,644482,True,True,ESIBank/brenda/structure/complex/348429.pdb,1,0,1,Q50LH4,True,1,0,train
348469,348469.pdb,1Rwkeid8nsMNH2YZVh-lKkWqfEShBbYac,348452,632670,True,True,ESIBank/brenda/structure/complex/348469.pdb,1,0,1,O64698,True,1,0,train
348499,348499.pdb,1f5UwUyKKlnJIG_b7PSAcdysfPEQk5_xE,348400,652369,True,True,ESIBank/brenda/structure/complex/348499.pdb,1,0,1,B1NF19,True,1,0,test
348524,348524.pdb,1CNORFQSTcFQpI1IWq_YoG5Auto7Zn1Gk,350772,675206,True,True,ESIBank/brenda/structure/complex/348524.pdb,1,0,1,Q64441,True,1,0,val
348540,348540.pdb,1O-buV9o_rGe84Lk7KKLCko1bSpUyJkSG,348118,673584,True,True,ESIBank/brenda/structure/complex/348540.pdb,1,0,1,A0A068Q609,True,1,0,train
348622,348622.pdb,1u9QNETJnKfyy83cuyFzY4Pn8vqCbefKM,348205,667424,True,True,ESIBank/brenda/structure/complex/348622.pdb,1,0,1,Q9LSF8,True,1,0,train
348818,348818.pdb,1zEf3IvBSkkmfILgLWKxvN9TxhBJwV5_u,348432,651731,True,True,ESIBank/brenda/structure/complex/348818.pdb,1,0,1,P70687,True,1,0,train
348846,348846.pdb,1Mp5co1C6SsuMk-o40NraaHJzXbGpDmjz,348125,671976,True,True,ESIBank/brenda/structure/complex/348846.pdb,1,0,1,A0A068Q609,True,1,0,train
348933,348933.pdb,1EW2ulQmmX1ABNt7_cj8S30aH5IXqJ28q,345648,628010,True,True,ESIBank/brenda/structure/complex/348933.pdb,1,0,1,P11371,True,1,0,train
348949,348949.pdb,1TvLN0_Fi4hLZUTFFVZbDouubSBGFXI1t,345679,670224,True,True,ESIBank/brenda/structure/complex/348949.pdb,1,0,1,Q02928,True,1,0,val
349033,349033.pdb,1DlhCnwRy6wABnfKs8oRNVKJBBvT7NMlw,345672,649978,True,True,ESIBank/brenda/structure/complex/349033.pdb,1,0,1,P51589,True,1,0,train
349074,349074.pdb,1zZGVxAfSVymGMMzjImlwquvRE_-eVMfr,350614,682776,True,True,ESIBank/brenda/structure/complex/349074.pdb,1,0,1,E9KBR8,True,1,0,train
349160,349160.pdb,1ktRYK_yo1Nx-BMPpdMhcTY9zIG62XgAM,345640,630097,True,True,ESIBank/brenda/structure/complex/349160.pdb,1,0,1,D1MI46,True,1,0,train
349230,349230.pdb,15PXME0dl9zm4t4V_3vSfvrrAmLexhWQB,345851,652241,True,True,ESIBank/brenda/structure/complex/349230.pdb,1,0,1,Q9UNU6,True,1,0,train
349264,349264.pdb,1fkWkzSfF_roYDNYXpc7286yTSTRE3hLo,345849,666424,True,True,ESIBank/brenda/structure/complex/349264.pdb,1,0,1,A0A0N7F297,True,1,0,train
349283,349283.pdb,,,,False,False,ESIBank/brenda/structure/complex/349283.pdb,1,0,1,P08683,False,0,0,
349292,349292.pdb,1uQ73liif1MepSrKo6pjWEb80IQzdAdS1,345632,664632,True,True,ESIBank/brenda/structure/complex/349292.pdb,1,0,1,Q07973,True,1,0,val
349378,349378.pdb,1Vu7-3hEuUzSZFDlyeHqNRoIek0KatkuB,345816,591716,True,True,ESIBank/brenda/structure/complex/349378.pdb,1,0,1,Q9FH76,True,1,0,val
349379,349379.pdb,1nIrQgKc7xqdERJWVoTpjUd7RWVIItqvT,345613,664840,True,True,ESIBank/brenda/structure/complex/349379.pdb,1,0,1,Q07973,True,1,0,train
349441,349441.pdb,1yYBkT5XXhWyvWME6Ss-X1CSSqEz772KU,347597,635798,True,True,ESIBank/brenda/structure/complex/349441.pdb,1,0,1,B4FVP3,True,1,0,train
349473,349473.pdb,1mmgfw9a_AlnthGI8inNkOBkGN4PxlHLq,345834,652480,True,True,ESIBank/brenda/structure/complex/349473.pdb,1,0,1,P19099,True,1,0,test
349494,349494.pdb,1rpEQJNn6bOsm80EcX9KAXnOma2UQR4hr,345860,648784,True,True,ESIBank/brenda/structure/complex/349494.pdb,1,0,1,B1NF19,True,1,0,train
349502,349502.pdb,1sfePWnI4ZdsmwKeTZ9zxPWusDDXYmUe-,347573,640946,True,True,ESIBank/brenda/structure/complex/349502.pdb,1,0,1,Q9SD85,True,1,0,train
349558,349558.pdb,1vV8xegrGjPmdjIkHzFpisxvTEj_xuFUj,345602,637381,True,True,ESIBank/brenda/structure/complex/349558.pdb,1,0,1,Q9LW27,True,1,0,train
349562,349562.pdb,1C61PXRXAVWtOYksVRBWOfGNAfOUKSPho,345847,660467,True,True,ESIBank/brenda/structure/complex/349562.pdb,1,0,1,Q6XQ14,True,1,0,train
349573,349573.pdb,1UqcrWw8ZiKaYTGZYnF9-gMi6E__lwQ00,345743,653447,True,True,ESIBank/brenda/structure/complex/349573.pdb,1,0,1,P08684,True,1,0,train
349578,349578.pdb,13uODEfeAvvfV_7XhUbWVizGbLtgaP7yK,345630,629886,True,True,ESIBank/brenda/structure/complex/349578.pdb,1,0,1,Q50EK6,True,1,0,val
349590,349590.pdb,1YfsFmQrMaK0W7TUDC9Le5YQ6bkeFaqNB,347544,674294,True,True,ESIBank/brenda/structure/complex/349590.pdb,1,0,1,Q64441,True,1,0,train
349596,349596.pdb,14ZYGCKX69g79-h1ABeLxq4UzI-qHCxiX,345818,652548,True,True,ESIBank/brenda/structure/complex/349596.pdb,1,0,1,P51589,True,1,0,train
349599,349599.pdb,1ifW66OabMJjtRbxWLn5DRbLu5tgqnVtY,345774,653032,True,True,ESIBank/brenda/structure/complex/349599.pdb,1,0,1,P19099,True,1,0,train
349711,349711.pdb,1p6WsAXU-RB_oaHHtZs4AU2cMVCqplrOp,347565,650750,True,True,ESIBank/brenda/structure/complex/349711.pdb,1,0,1,P05093,True,1,0,train
349720,349720.pdb,1aM5EihEKa4WIzc2JBYDcwpsLSxN1-kPa,345645,627929,True,True,ESIBank/brenda/structure/complex/349720.pdb,1,0,1,A0A0Y0GRS3,True,1,0,train
349742,349742.pdb,1ajIQXc1zKd-24lsNQbtdOpHSNEoKtP0B,347593,655781,True,True,ESIBank/brenda/structure/complex/349742.pdb,1,0,1,Q9GMC7,True,1,0,train
349767,349767.pdb,1LyPrQ-bjxhC46RPvUPGUWbzU8ugPVmhp,347543,673727,True,True,ESIBank/brenda/structure/complex/349767.pdb,1,0,1,Q08477,True,1,0,train
349783,349783.pdb,16tN4PcVkMIGTFoIc9oTCCcU1w6ClMfIf,345888,650918,True,True,ESIBank/brenda/structure/complex/349783.pdb,1,0,1,P08684,True,1,0,train
349808,349808.pdb,11kA5dz5VrJwaymuSFOiDW2Zx0n14L3ed,345646,648079,True,True,ESIBank/brenda/structure/complex/349808.pdb,1,0,1,O88962,True,1,0,train
349879,349879.pdb,1-EI9d3SDmHPmiJB-CEnmVfNBGdzbIeIX,345804,591868,True,True,ESIBank/brenda/structure/complex/349879.pdb,1,0,1,Q9FH76,True,1,0,train
349925,349925.pdb,1QS7mLjV6FRdTu1R3MVWW-RCC_z_yCbAm,345619,631572,True,True,ESIBank/brenda/structure/complex/349925.pdb,1,0,1,D5JBX1,True,1,0,train
349985,349985.pdb,1pxbuBTSekh9H3lMuu32PwSoyiFdsgc63,345661,625344,True,True,ESIBank/brenda/structure/complex/349985.pdb,1,0,1,A8CDR5,True,1,0,train
350036,350036.pdb,1_P4RZ9L6PHh5msRzU45FUZBcxEeFm_tK,347570,665499,True,True,ESIBank/brenda/structure/complex/350036.pdb,1,0,1,Q07973,True,1,0,train
350090,350090.pdb,12WqvDX5OvpHnFcpRF61-YNm6esGGNxwc,347574,640268,True,True,ESIBank/brenda/structure/complex/350090.pdb,1,0,1,P18125,True,1,0,train
350166,350166.pdb,,,,False,False,ESIBank/brenda/structure/complex/350166.pdb,1,0,1,Q06069,False,0,0,
350195,350195.pdb,1Y0VvBJ0KfIV9kUKxtEEe9IBSyLIcFBMt,345692,647690,True,True,ESIBank/brenda/structure/complex/350195.pdb,1,0,1,Q04552,True,1,0,train
350273,350273.pdb,1xlYwSWQaj_j1qdgPyq-I6V6G0e3jnYSG,347549,673432,True,True,ESIBank/brenda/structure/complex/350273.pdb,1,0,1,A0A068Q609,True,1,0,val
350280,350280.pdb,,,,False,False,ESIBank/brenda/structure/complex/350280.pdb,1,0,1,A8CDR5,False,0,0,
350319,350319.pdb,1qU3M_4bqztxOsgjSqHZMxBOC_VKe3LQB,345814,645070,True,True,ESIBank/brenda/structure/complex/350319.pdb,1,0,1,Q94FM7,True,1,0,train
350354,350354.pdb,15tY5HJEYJl4Sagdnftal3Eq10Ff-maXn,345778,649184,True,True,ESIBank/brenda/structure/complex/350354.pdb,1,0,1,B1NF19,True,1,0,train
350356,350356.pdb,1_A20blcp64rN8STAR3xEoQCp2fLLF6ce,345719,613345,True,True,ESIBank/brenda/structure/complex/350356.pdb,1,0,1,Q9SP06,True,1,0,train
350380,350380.pdb,1EOfw-mepw19OGyB13ZxdNV0DWNY9-6ci,345599,636523,True,True,ESIBank/brenda/structure/complex/350380.pdb,1,0,1,Q9XHE8,True,1,0,train
350407,350407.pdb,1DN26TyZ7aYvynSzZnjl7UW5nxwLmZ201,345673,622962,True,True,ESIBank/brenda/structure/complex/350407.pdb,1,0,1,O35132,True,1,0,train
350508,350508.pdb,1W8ajjGnu2ucnabX7LKOGsfc57rfYV24N,345598,636492,True,True,ESIBank/brenda/structure/complex/350508.pdb,1,0,1,P00191,True,1,0,train
350534,350534.pdb,1AV8Nl_38gwylrTwPfP2UAIxuYEzS4-Sl,345659,654230,True,True,ESIBank/brenda/structure/complex/350534.pdb,1,0,1,P15150,True,1,0,train
350698,350698.pdb,1YwbiR-t3-j2A7mPi8ALQDMX7zxosif5e,347545,674393,True,True,ESIBank/brenda/structure/complex/350698.pdb,1,0,1,Q64441,True,1,0,train
350700,350700.pdb,13Ee0x_DdXk4-Dcu1yD4g_LfHLOgZ5nR8,350671,681146,True,True,ESIBank/brenda/structure/complex/350700.pdb,1,0,1,P24557,True,1,0,train
350778,350778.pdb,1NiY-JnBi8gRZlVYJ-RhrgYzKFqt2eGui,350678,681083,True,True,ESIBank/brenda/structure/complex/350778.pdb,1,0,1,P24557,True,1,0,test
350811,350811.pdb,1TPyQ0XdZ7-CsI-wCDGqgB0hlaLBnl1G0,345780,646565,True,True,ESIBank/brenda/structure/complex/350811.pdb,1,0,1,P46634,True,1,0,train
350823,350823.pdb,1ZaJEu_1PE8SzyHK1sAQx8UUMA9q-NaXj,345614,648246,True,True,ESIBank/brenda/structure/complex/350823.pdb,1,0,1,Q04552,True,1,0,train
350876,350876.pdb,1I2EJrD7kUcv1oAnDu_NSkkTu8DIp581i,344338,648956,True,True,ESIBank/brenda/structure/complex/350876.pdb,1,0,1,P51589,True,1,0,train
350968,350968.pdb,1D8G9IzEgHiNT1o_Rmm4erynYIE4Nsvqg,344221,653779,True,True,ESIBank/brenda/structure/complex/350968.pdb,1,0,1,P05093,True,1,0,test
351001,351001.pdb,1r6RCDccCkJGNSGTYMkdQWS4m9MrfTOIe,344197,663853,True,True,ESIBank/brenda/structure/complex/351001.pdb,1,0,1,O75881,True,1,0,train
351005,351005.pdb,1D6grqF9alTlxQPkQxfwQ1iWyOgZ4AdMU,344254,650835,True,True,ESIBank/brenda/structure/complex/351005.pdb,1,0,1,Q29497,True,1,0,test
351016,351016.pdb,12lFl8bnaoQHKuQP95fl-9cCX5wgM0MQK,344287,650180,True,True,ESIBank/brenda/structure/complex/351016.pdb,1,0,1,P51589,True,1,0,train
351036,351036.pdb,1CJRPEO2s8m-XXFDvbi0-CKvkSWjwKi56,342663,664720,True,True,ESIBank/brenda/structure/complex/351036.pdb,1,0,1,O75881,True,1,0,test
351047,351047.pdb,1MTI7pkBEhUXBWDhjHNiEC3UAW9nBITQl,342989,674150,True,True,ESIBank/brenda/structure/complex/351047.pdb,1,0,1,Q43255,True,1,0,train
351128,351128.pdb,1lYzFChYm9vZFsNVSpDurDnMSv-6JgGFs,342771,662012,True,True,ESIBank/brenda/structure/complex/351128.pdb,1,0,1,Q04468,True,1,0,val
351172,351172.pdb,1ZudjkXANYjY0or3e1WhtSiO8IUH7EXvE,342617,642949,True,True,ESIBank/brenda/structure/complex/351172.pdb,1,0,1,Q6WG30,True,1,0,train
351221,351221.pdb,17EqJW1d8JToNGSl1_QCefG60KBIyhwIT,342637,668138,True,True,ESIBank/brenda/structure/complex/351221.pdb,1,0,1,Q07973,True,1,0,val
351273,351273.pdb,10SA_klTdX5qcne8WJKGf9zuQvNw3wbt2,342688,673416,True,True,ESIBank/brenda/structure/complex/351273.pdb,1,0,1,P78329,True,1,0,train
351275,351275.pdb,1ax7oD2fECEazcxasj7i45oVvxWYarPPZ,342601,650870,True,True,ESIBank/brenda/structure/complex/351275.pdb,1,0,1,P08684,True,1,0,train
351285,351285.pdb,1fu6FgEctZx-s1bXQTLsMG2V6W2snZItA,342942,678182,True,True,ESIBank/brenda/structure/complex/351285.pdb,1,0,1,P98187,True,1,0,train
351366,351366.pdb,1535gkKUf9XKz1VBdZltp0SezPrEGgIvX,342954,651891,True,True,ESIBank/brenda/structure/complex/351366.pdb,1,0,1,I1TEM1,True,1,0,test
351426,351426.pdb,1I1UPpu-fy0jErHsSnVhS844JUE64rl1w,342910,679402,True,True,ESIBank/brenda/structure/complex/351426.pdb,1,0,1,Q09128,True,1,0,test
351441,351441.pdb,,,,False,False,ESIBank/brenda/structure/complex/351441.pdb,1,0,1,P51589,False,0,0,
351474,351474.pdb,1r6CnkCeMfDv6pDdhht_0CJvfrm-FIBDt,342750,509811,True,True,ESIBank/brenda/structure/complex/351474.pdb,1,0,1,Q8VQF6,True,1,0,train
351536,351536.pdb,1hJU2Jl6KQGTgr9pdiIR-hySiaUfNRs0O,343493,650540,True,True,ESIBank/brenda/structure/complex/351536.pdb,1,0,1,Q6WNR0,True,1,0,train
351634,351634.pdb,1P0eCChTcNWBY-itXIKNpXGQMBX4YzfnP,343531,676424,True,True,ESIBank/brenda/structure/complex/351634.pdb,1,0,1,A0A068Q609,True,1,0,train
